node,degree_centrality,pagerank,betweenness_centrality
Construction Equipment,0.0004488330341113106,0.0004124940585865794,0.0
Time Zone Organization,0.0017953321364452424,0.0003524749554568431,0.0
Time Standards,0.0004488330341113106,0.0004274988343690135,0.0
UTC-05:00,0.0004488330341113106,0.0004274988343690135,0.0
International Time Bureau,0.0004488330341113106,0.0004274988343690135,0.0
Time Zone Association,0.0004488330341113106,0.0004274988343690135,0.0
Education Sector,0.0004488330341113106,0.0003524749554568431,0.0
1867,0.0008976660682226212,0.0007526023096550852,0.0
"Niskayuna, New York",0.0013464991023339318,0.0003524749554568431,0.0
Albany,0.0004488330341113106,0.00045250679400640363,0.0
Schenectady County,0.0004488330341113106,0.00045250679400640363,0.0
Town Supervisor,0.0004488330341113106,0.00045250679400640363,0.0
Leland Stanford Junior University,0.0008976660682226212,0.0003524749554568431,0.0
Leland Stanford,0.0008976660682226212,0.0006525704711055247,0.0
Stanford,0.0004488330341113106,0.0005025227132811838,0.0
Boston,0.0004488330341113106,0.0003524749554568431,0.0
1630,0.0004488330341113106,0.0006525704711055247,0.0
1955-05-19,0.0026929982046678637,0.0003524749554568431,0.0
Historical Document,0.0004488330341113106,0.0004024908747316233,0.0
Significant Historical Event,0.0004488330341113106,0.0004024908747316233,0.0
Automobile Industry,0.0004488330341113106,0.0004024908747316233,0.0
Notable Organization,0.0004488330341113106,0.0004024908747316233,0.0
Historical Event,0.0008976660682226212,0.0005525386325559641,0.0
Product or Software,0.0004488330341113106,0.0004024908747316233,0.0
American,0.0004488330341113106,0.0003524749554568431,0.0
Service,0.0004488330341113106,0.0006525704711055247,0.0
U.S. House of Representatives,0.0008976660682226212,0.0003524749554568431,0.0
Speaker of the House,0.0004488330341113106,0.0005025227132811838,0.0
Nancy Pelosi,0.0004488330341113106,0.0005025227132811838,0.0
New York Stock Exchange,0.0008976660682226212,0.0003524749554568431,0.0
Thomas Edison,0.0004488330341113106,0.0005025227132811838,0.0
1817,0.0008976660682226212,0.0008026182289298655,0.0
Austin,0.0013464991023339318,0.0003524749554568431,0.0
1839,0.0004488330341113106,0.00045250679400640363,0.0
Texas,0.0008976660682226212,0.0005025227132811838,0.0
Dell Technologies,0.0004488330341113106,0.00045250679400640363,0.0
National Oatmeal Association,0.002244165170556553,0.0003524749554568431,0.0
Promoting Oatmeal Consumption,0.0004488330341113106,0.0004124940585865794,0.0
1966,0.0008976660682226212,0.0005625418164109202,0.0
Food Industry,0.0008976660682226212,0.0005125258971361399,0.0
Oatmeal Industry,0.0004488330341113106,0.0004124940585865794,0.0
American Association of Cereal Chemists,0.0004488330341113106,0.0004124940585865794,0.0
IBM,0.002244165170556553,0.0003524749554568431,0.0
International Business Machines Corporation,0.0004488330341113106,0.0004124940585865794,0.0
Arvind Krishna,0.0004488330341113106,0.0004124940585865794,0.0
Charles Ranlett Flint,0.0004488330341113106,0.0004124940585865794,0.0
1911-06-16,0.0004488330341113106,0.0004124940585865794,0.0
Tuscaloosa,0.0004488330341113106,0.0003524749554568431,0.0
City of Tuscaloosa,0.0004488330341113106,0.0006525704711055247,0.0
City of Los Angeles,0.0004488330341113106,0.0003524749554568431,0.0
Entertainment,0.0008976660682226212,0.0007526023096550852,0.0
Washington State Government,0.0004488330341113106,0.0003524749554568431,0.0
Jay Inslee,0.0004488330341113106,0.0006525704711055247,0.0
Reserve Currency,0.0013464991023339318,0.0003524749554568431,0.0
Euro,0.0008976660682226212,0.0008395132316361174,0.0
Swiss Franc,0.0008976660682226212,0.000527530672918574,0.0
Japanese Yen,0.0008976660682226212,0.0007526023096550852,0.0
Corporate Board,0.0004488330341113106,0.0003524749554568431,0.0
Chairperson,0.0008976660682226212,0.0007526023096550852,0.0
Mediacom Communications Corporation,0.0004488330341113106,0.0003524749554568431,0.0
Bloomington,0.0004488330341113106,0.0006525704711055247,0.0
"December 31, 2020",0.002244165170556553,0.0003524749554568431,0.0
New Year's Day Celebration,0.0004488330341113106,0.0004124940585865794,0.0
New Year's Eve,0.0004488330341113106,0.0004124940585865794,0.0
New Year's Eve Committee,0.0004488330341113106,0.0004124940585865794,0.0
2020 Year in Review,0.0004488330341113106,0.0004124940585865794,0.0
End of the Year,0.0004488330341113106,0.0004124940585865794,0.0
Alaska,0.0008976660682226212,0.0003524749554568431,0.0
Oil and Gas,0.0004488330341113106,0.0005025227132811838,0.0
State,0.0004488330341113106,0.0005025227132811838,0.0
Brazos County,0.0017953321364452424,0.0003524749554568431,0.0
Bryan,0.0004488330341113106,0.0004274988343690135,0.0
Texas Association of Counties,0.0004488330341113106,0.0004274988343690135,0.0
1841,0.0008976660682226212,0.00047751475364379376,0.0
Brazos County Government,0.0004488330341113106,0.0004274988343690135,0.0
Massachusetts,0.0004488330341113106,0.0003524749554568431,0.0
New England,0.0004488330341113106,0.0006525704711055247,0.0
National Association of Emergency Medical Technicians,0.0017953321364452424,0.0003524749554568431,0.0
Emergency Medical Technicians,0.0004488330341113106,0.0004274988343690135,0.0
Abraham O. Olatunji,0.0004488330341113106,0.0004274988343690135,0.0
Alexandria,0.0008976660682226212,0.00048751793749874983,0.0
Healthcare,0.0008976660682226212,0.000527530672918574,0.0
Alabama,0.0008976660682226212,0.0003524749554568431,0.0
State of Alabama,0.0008976660682226212,0.0006025545518307444,0.0
1819,0.0008976660682226212,0.0006025545518307444,0.0
Sacramento City Unified School District,0.0017953321364452424,0.0003524749554568431,0.0
1854,0.0004488330341113106,0.0004274988343690135,0.0
California Department of Education,0.0004488330341113106,0.0004274988343690135,0.0
Jill L. McGarry,0.0004488330341113106,0.0004274988343690135,0.0
Superintendent,0.0008976660682226212,0.0005025227132811838,0.0
1950,0.0004488330341113106,0.0003524749554568431,0.0
"January 1, 1950",0.0004488330341113106,0.0006525704711055247,0.0
Harvard Corporation,0.0004488330341113106,0.0003524749554568431,0.0
1650,0.0004488330341113106,0.0006525704711055247,0.0
Federal Reserve System,0.0004488330341113106,0.0003524749554568431,0.0
1913,0.0004488330341113106,0.0006525704711055247,0.0
Lackawanna County,0.0017953321364452424,0.0003524749554568431,0.0
Scranton,0.0004488330341113106,0.0004274988343690135,0.0
1843,0.0004488330341113106,0.0004274988343690135,0.0
Lackawanna County Government,0.0004488330341113106,0.0004274988343690135,0.0
Pennsylvania,0.0004488330341113106,0.0004274988343690135,0.0
Philadelphia School District,0.0017953321364452424,0.0003524749554568431,0.0
William Hite,0.0004488330341113106,0.0004274988343690135,0.0
1818,0.0004488330341113106,0.0004274988343690135,0.0
School District of Philadelphia,0.0004488330341113106,0.0004274988343690135,0.0
"December 31, 1969",0.0017953321364452424,0.0003524749554568431,0.0
CEO of Tech Company ABC,0.0004488330341113106,0.0004274988343690135,0.0
The Times,0.0004488330341113106,0.0004274988343690135,0.0
Software XYZ,0.0004488330341113106,0.0004274988343690135,0.0
Tech Company ABC,0.0004488330341113106,0.0004274988343690135,0.0
Neighborhood Association,0.0013464991023339318,0.0003524749554568431,0.0
Local Nonprofit,0.0004488330341113106,0.00045250679400640363,0.0
Community Services,0.0004488330341113106,0.00045250679400640363,0.0
Community Development Organization,0.0004488330341113106,0.00045250679400640363,0.0
Las Vegas,0.0026929982046678637,0.0003524749554568431,0.0
Carson City,0.0004488330341113106,0.0004024908747316233,0.0
MGM Resorts International,0.0004488330341113106,0.0004024908747316233,0.0
1905,0.0004488330341113106,0.0004024908747316233,0.0
Wynn Resorts,0.0004488330341113106,0.0004024908747316233,0.0
Las Vegas Raiders,0.0004488330341113106,0.0004024908747316233,0.0
Caesars Entertainment,0.0004488330341113106,0.0004024908747316233,0.0
"Albuquerque Economic Development, Inc.",0.0017953321364452424,0.0003524749554568431,0.0
Albuquerque,0.0008976660682226212,0.000527530672918574,0.0
Economic Development Director,0.0004488330341113106,0.0004274988343690135,0.0
Tina M. Duran,0.0004488330341113106,0.0004274988343690135,0.0
Economic Development,0.0004488330341113106,0.0004274988343690135,0.0
Palo Alto,0.0004488330341113106,0.0003524749554568431,0.0
1894,0.0008976660682226212,0.000727594350017695,0.0
New Jersey,0.0013464991023339318,0.0003524749554568431,0.0
Trenton,0.0004488330341113106,0.00045250679400640363,0.0
1787,0.0008976660682226212,0.0006025545518307444,0.0
State of New Jersey,0.0004488330341113106,0.00045250679400640363,0.0
1949,0.0004488330341113106,0.0003524749554568431,0.0
"January 1, 1949",0.0004488330341113106,0.0006525704711055247,0.0
Olympia,0.0008976660682226212,0.0003524749554568431,0.0
Washington,0.0008976660682226212,0.0008026182289298655,0.0
1859,0.0008976660682226212,0.0005775465921933542,0.0
Federal Government of the United States,0.0004488330341113106,0.0003524749554568431,0.0
State Governments,0.0004488330341113106,0.0006525704711055247,0.0
Intercontinental Exchange,0.0008976660682226212,0.0003524749554568431,0.0
Jeffrey Sprecher,0.0008976660682226212,0.0006525704711055247,0.0
Financial Services,0.0008976660682226212,0.0005775465921933542,0.0
"Nasdaq, Inc.",0.0008976660682226212,0.0003524749554568431,0.0
1971-02-08,0.0004488330341113106,0.0005025227132811838,0.0
Comcast Corporation,0.0008976660682226212,0.0003524749554568431,0.0
1963,0.0004488330341113106,0.0005025227132811838,0.0
1960,0.0004488330341113106,0.0003524749554568431,0.0
1960-01-01,0.0004488330341113106,0.0006525704711055247,0.0
Rockville,0.0008976660682226212,0.0003524749554568431,0.0
Montgomery County,0.0004488330341113106,0.0005025227132811838,0.0
Montgomery County Public Schools,0.0004488330341113106,0.0005025227132811838,0.0
Executive Office of the President,0.0004488330341113106,0.0003524749554568431,0.0
1939,0.0004488330341113106,0.0006525704711055247,0.0
Harvard University Corporation,0.0004488330341113106,0.0003524749554568431,0.0
1636,0.0008976660682226212,0.0009526659867542061,0.0
History Town,0.0004488330341113106,0.0003524749554568431,0.0
History Town Museum,0.0004488330341113106,0.0006525704711055247,0.0
Los Angeles,0.0004488330341113106,0.0003524749554568431,0.0
1781,0.0004488330341113106,0.0006525704711055247,0.0
Bank of America,0.0013464991023339318,0.0003524749554568431,0.0
Amadeo Giannini,0.0004488330341113106,0.00045250679400640363,0.0
1904,0.0004488330341113106,0.00045250679400640363,0.0
Marshall Plan,0.0013464991023339318,0.0003524749554568431,0.0
Economics,0.0004488330341113106,0.00045250679400640363,0.0
Economic Recovery Program,0.0004488330341113106,0.00045250679400640363,0.0
U.S. Department of State,0.0004488330341113106,0.00045250679400640363,0.0
1792,0.003590664272890485,0.0003524749554568431,0.0
French Republic,0.0004488330341113106,0.0003899868949129283,0.0
France,0.0008976660682226212,0.0004650107738250987,0.0
Historical Year,0.0004488330341113106,0.0003899868949129283,0.0
French,0.0004488330341113106,0.0003899868949129283,0.0
1792-01-01,0.0004488330341113106,0.0003899868949129283,0.0
French Revolution,0.0004488330341113106,0.0003899868949129283,0.0
Franc,0.0004488330341113106,0.0003899868949129283,0.0
1792-09-21,0.0004488330341113106,0.0003899868949129283,0.0
Legal Tender,0.0008976660682226212,0.0003524749554568431,0.0
Indian Rupee,0.0008976660682226212,0.0008026182289298655,0.0
Chinese Yuan,0.0004488330341113106,0.0005025227132811838,0.0
State of Oregon,0.0004488330341113106,0.0003524749554568431,0.0
Statehood,0.0004488330341113106,0.0006525704711055247,0.0
UTC-08:00,0.0004488330341113106,0.0003524749554568431,0.0
Time Zone Coordinator,0.0004488330341113106,0.0006525704711055247,0.0
National Institutes of Health,0.0008976660682226212,0.0003524749554568431,0.0
1887,0.0008976660682226212,0.0008026182289298655,0.0
Health Research,0.0004488330341113106,0.0005025227132811838,0.0
1876,0.0008976660682226212,0.0003524749554568431,0.0
"July 4, 1876",0.0004488330341113106,0.0005025227132811838,0.0
Dili,0.0013464991023339318,0.0003524749554568431,0.0
Capital,0.0008976660682226212,0.0007526023096550852,0.0
Timor-Leste Government,0.0004488330341113106,0.00045250679400640363,0.0
UTC+9,0.0004488330341113106,0.00045250679400640363,0.0
"Amazon.com, Inc.",0.0004488330341113106,0.0003524749554568431,0.0
Andy Jassy,0.0004488330341113106,0.0006525704711055247,0.0
Tech Policy Institute,0.0017953321364452424,0.0003524749554568431,0.0
Policy Research Institute,0.0004488330341113106,0.0004274988343690135,0.0
Michael McGarry,0.0004488330341113106,0.0004274988343690135,0.0
Technology Policy,0.0004488330341113106,0.0004274988343690135,0.0
American Enterprise Institute,0.0004488330341113106,0.0004274988343690135,0.0
"Westmoreland County, Virginia",0.0013464991023339318,0.0003524749554568431,0.0
County,0.0004488330341113106,0.00045250679400640363,0.0
1653,0.0004488330341113106,0.00045250679400640363,0.0
Richmond,0.0008976660682226212,0.0007526023096550852,0.0
Mountain View,0.0004488330341113106,0.0003524749554568431,0.0
1902,0.0008976660682226212,0.000727594350017695,0.0
Columbia University,0.0008976660682226212,0.0003524749554568431,0.0
1754,0.0004488330341113106,0.0005025227132811838,0.0
King's College,0.0004488330341113106,0.0005025227132811838,0.0
Honolulu,0.002244165170556553,0.0003524749554568431,0.0
Hawaiian Airlines,0.0004488330341113106,0.0004124940585865794,0.0
1778,0.0004488330341113106,0.0004124940585865794,0.0
Hawaii State Government,0.0004488330341113106,0.0004124940585865794,0.0
Hawaii Tourism Authority,0.0004488330341113106,0.0004124940585865794,0.0
Hawaii-Aleutian Standard Time,0.0008976660682226212,0.0005625418164109202,0.0
"University of California, Los Angeles",0.0008976660682226212,0.0003524749554568431,0.0
Genevieve Bell,0.0004488330341113106,0.0005025227132811838,0.0
Professor,0.0004488330341113106,0.0005025227132811838,0.0
Westmoreland County,0.0013464991023339318,0.0003524749554568431,0.0
1773,0.0004488330341113106,0.00045250679400640363,0.0
Greensburg,0.0004488330341113106,0.00045250679400640363,0.0
County Government,0.0004488330341113106,0.00045250679400640363,0.0
1955-10-28,0.0008976660682226212,0.0003524749554568431,0.0
Historical Figure,0.0008976660682226212,0.0008026182289298655,0.0
October 28,0.0004488330341113106,0.0005025227132811838,0.0
United States Government,0.0004488330341113106,0.0003524749554568431,0.0
1789-03-04,0.0004488330341113106,0.0006525704711055247,0.0
Educational Hub,0.0008976660682226212,0.0003524749554568431,0.0
Director of Education,0.0004488330341113106,0.0005025227132811838,0.0
California State University System,0.0004488330341113106,0.0005025227132811838,0.0
Harrisburg,0.0013464991023339318,0.0003524749554568431,0.0
1785,0.0008976660682226212,0.0007526023096550852,0.0
City of Harrisburg,0.0004488330341113106,0.00045250679400640363,0.0
Pennsylvania Department of Transportation,0.0004488330341113106,0.00045250679400640363,0.0
United States Congress,0.0008976660682226212,0.0003524749554568431,0.0
Constitution of the United States,0.0004488330341113106,0.0005025227132811838,0.0
Legislative Body,0.0004488330341113106,0.0005025227132811838,0.0
Currency in 1961,0.0017953321364452424,0.0003524749554568431,0.0
Italian Lira,0.0004488330341113106,0.0004274988343690135,0.0
French Franc,0.0004488330341113106,0.0004274988343690135,0.0
New Zealand Dollar,0.0008976660682226212,0.0005775465921933542,0.0
Deutsche Mark,0.0004488330341113106,0.0004274988343690135,0.0
Department of Natural Resources,0.0008976660682226212,0.0003524749554568431,0.0
Natural Resources Management,0.0004488330341113106,0.0005025227132811838,0.0
1957,0.0004488330341113106,0.0005025227132811838,0.0
United Nations Security Council,0.0008976660682226212,0.0003524749554568431,0.0
Antonio Guterres,0.0004488330341113106,0.0005025227132811838,0.0
International Relations,0.0004488330341113106,0.0005025227132811838,0.0
Stanford University,0.0008976660682226212,0.0003524749554568431,0.0
Stanford University Board of Trustees,0.0004488330341113106,0.0005025227132811838,0.0
Alabama State Government,0.0013464991023339318,0.0003524749554568431,0.0
Governor of Alabama,0.0004488330341113106,0.00045250679400640363,0.0
State of California,0.0004488330341113106,0.0003524749554568431,0.0
1850,0.0008976660682226212,0.000727594350017695,0.0
University of Southern California,0.0013464991023339318,0.0003524749554568431,0.0
George Lucas,0.0004488330341113106,0.00045250679400640363,0.0
Carol Folt,0.0004488330341113106,0.00045250679400640363,0.0
University of Southern California Board of Trustees,0.0004488330341113106,0.00045250679400640363,0.0
American Red Cross,0.0017953321364452424,0.0003524749554568431,0.0
Humanitarian Aid,0.0004488330341113106,0.0004274988343690135,0.0
Gail McGovern,0.0004488330341113106,0.0004274988343690135,0.0
International Federation of Red Cross and Red Crescent Societies,0.0004488330341113106,0.0004274988343690135,0.0
1881,0.0004488330341113106,0.0004274988343690135,0.0
University of Delaware,0.0004488330341113106,0.0003524749554568431,0.0
1743,0.0004488330341113106,0.0006525704711055247,0.0
Global Education Network,0.0017953321364452424,0.0003524749554568431,0.0
Various educational institutions,0.0004488330341113106,0.0004274988343690135,0.0
Director of Operations,0.0004488330341113106,0.0004274988343690135,0.0
Global Education Foundation,0.0004488330341113106,0.0004274988343690135,0.0
2022,0.0008976660682226212,0.0005775465921933542,0.0
Alabama System of Higher Education,0.0004488330341113106,0.0003524749554568431,0.0
Chancellor,0.0008976660682226212,0.0006525704711055247,2.0154155101540663e-07
History City,0.0004488330341113106,0.0003524749554568431,0.0
History Organization,0.0004488330341113106,0.0006525704711055247,0.0
Wells Fargo,0.0017953321364452424,0.0003524749554568431,0.0
Henry Wells,0.0008976660682226212,0.0005025227132811838,0.0
Investment Banking,0.0008976660682226212,0.0005025227132811838,0.0
1852,0.0004488330341113106,0.0004274988343690135,0.0
Charles W. Scharf,0.0004488330341113106,0.0004274988343690135,0.0
1990,0.0004488330341113106,0.0003524749554568431,0.0
"January 1, 1990",0.0004488330341113106,0.0006525704711055247,0.0
1835-11-30,0.0017953321364452424,0.0003524749554568431,0.0
Self-Employed,0.0004488330341113106,0.0004274988343690135,0.0
Florida,0.0004488330341113106,0.0004274988343690135,0.0
Literature,0.0004488330341113106,0.0004274988343690135,0.0
1835,0.0004488330341113106,0.0004274988343690135,0.0
Chicago,0.0013464991023339318,0.0003524749554568431,0.0
McDonald's,0.0004488330341113106,0.00045250679400640363,0.0
1833,0.0004488330341113106,0.00045250679400640363,0.0
Mayor of Chicago,0.0004488330341113106,0.00045250679400640363,0.0
City of Olympia,0.0008976660682226212,0.0003524749554568431,0.0
City of Olympia Police Department,0.0004488330341113106,0.0005025227132811838,0.0
1994,0.0004488330341113106,0.0003524749554568431,0.0
1994-01-01,0.0004488330341113106,0.0006525704711055247,0.0
University of California System,0.0004488330341113106,0.0003524749554568431,0.0
"University of California, San Diego",0.0004488330341113106,0.0006525704711055247,0.0
American Historical Association,0.0008976660682226212,0.0003524749554568431,0.0
1884,0.0008976660682226212,0.0008026182289298655,0.0
American Council of Learned Societies,0.0004488330341113106,0.0005025227132811838,0.0
Tetum,0.0013464991023339318,0.0003524749554568431,0.0
Official Language,0.0008976660682226212,0.0007526023096550852,0.0
"Ministry of Education, Timor-Leste",0.0004488330341113106,0.00045250679400640363,0.0
Government of Timor-Leste,0.0008976660682226212,0.0007526023096550852,0.0
Alabama State Capitol,0.0004488330341113106,0.0003524749554568431,0.0
1851,0.0008976660682226212,0.0008026182289298655,0.0
Internal Revenue Service,0.0013464991023339318,0.0003524749554568431,0.0
1862,0.0004488330341113106,0.00045250679400640363,0.0
Daniel Werfel,0.0004488330341113106,0.00045250679400640363,0.0
Commissioner,0.0008976660682226212,0.000527530672918574,0.0
Federal Reserve Bank of New York,0.0008976660682226212,0.0003524749554568431,0.0
1914,0.0004488330341113106,0.0005025227132811838,0.0
John C. Williams,0.0004488330341113106,0.0005025227132811838,0.0
City of Albuquerque,0.0013464991023339318,0.0003524749554568431,0.0
Albuquerque Economic Development,0.0004488330341113106,0.00045250679400640363,0.0
Albuquerque Public Schools,0.0004488330341113106,0.00045250679400640363,0.0
Massachusetts Institute of Technology,0.0017953321364452424,0.0003524749554568431,0.0
Erik Demaine,0.0004488330341113106,0.0004274988343690135,0.0
L. Rafael Reif,0.0008976660682226212,0.0005775465921933542,0.0
Massachusetts Institute of Technology Corporation,0.0008976660682226212,0.0005775465921933542,0.0
1861,0.0008976660682226212,0.0005775465921933542,0.0
Transportation,0.0008976660682226212,0.0003524749554568431,0.0
Secretary of Transportation,0.0004488330341113106,0.0005025227132811838,0.0
Oregon State Government,0.0008976660682226212,0.0003524749554568431,0.0
1848,0.0004488330341113106,0.0005025227132811838,0.0
Kate Brown,0.0004488330341113106,0.0005025227132811838,0.0
JPMorgan Chase & Co.,0.0008976660682226212,0.0003524749554568431,0.0
J.P. Morgan,0.0004488330341113106,0.0005025227132811838,0.0
"Brooklyn, New York",0.0008976660682226212,0.0003524749554568431,0.0
1664,0.0004488330341113106,0.0005025227132811838,0.0
Brooklyn,0.0004488330341113106,0.0005025227132811838,0.0
Philadelphia City Council,0.0004488330341113106,0.0003524749554568431,0.0
1701,0.0004488330341113106,0.0006525704711055247,0.0
Department of Health and Human Services,0.0004488330341113106,0.0003524749554568431,0.0
Xavier Becerra,0.0004488330341113106,0.0006525704711055247,0.0
National Emergency Management Agency,0.0013464991023339318,0.0003524749554568431,0.0
Administrator,0.0008976660682226212,0.0005125258971361399,0.0
Emergency Management,0.0004488330341113106,0.00045250679400640363,0.0
Federal Emergency Management Agency,0.0004488330341113106,0.00045250679400640363,0.0
Department of Transportation,0.0004488330341113106,0.0003524749554568431,0.0
Pete Buttigieg,0.0004488330341113106,0.0006525704711055247,0.0
Lockheed Martin,0.0017953321364452424,0.0003524749554568431,0.0
Lockheed Martin Corporation,0.0004488330341113106,0.0004274988343690135,0.0
1912,0.0004488330341113106,0.0004274988343690135,0.0
James Taiclet,0.0004488330341113106,0.0004274988343690135,0.0
Aerospace and Defense,0.0008976660682226212,0.00048751793749874983,0.0
1860,0.0008976660682226212,0.0003524749554568431,0.0
"January 1, 1860",0.0004488330341113106,0.0005025227132811838,0.0
1860-01-01,0.0004488330341113106,0.0005025227132811838,0.0
Lackawanna County Transit,0.0013464991023339318,0.0003524749554568431,0.0
Public Transportation Provider,0.0004488330341113106,0.00045250679400640363,0.0
Public Transportation,0.0004488330341113106,0.00045250679400640363,0.0
Lackawanna County Department of Transportation,0.0004488330341113106,0.00045250679400640363,0.0
The Cat Fanciers' Association,0.0017953321364452424,0.0003524749554568431,0.0
The International Cat Association,0.0004488330341113106,0.0004274988343690135,0.0
American Cat Fanciers Association,0.0004488330341113106,0.0004274988343690135,0.0
Pet Industry,0.0004488330341113106,0.0004274988343690135,0.0
Alliance,0.0004488330341113106,0.0004274988343690135,0.0
"East Lansing, Michigan",0.0013464991023339318,0.0003524749554568431,0.0
Michigan State University,0.0004488330341113106,0.00045250679400640363,0.0
Lansing,0.0004488330341113106,0.00045250679400640363,0.0
Dallas,0.0026929982046678637,0.0003524749554568431,0.0
