node,degree_centrality,pagerank,betweenness_centrality
1878,0.001876172607879925,0.0015617929749980207,0.0
1878-01-01,0.001876172607879925,0.002889813385806458,0.0
Unknown Capital,0.001876172607879925,0.0015617929749980207,0.0
Unknown TimeZone,0.001876172607879925,0.002889813385806458,0.0
Unknown Time Zone,0.001876172607879925,0.0015617929749980207,0.0
Unknown Incorporation Country,0.001876172607879925,0.002889813385806458,0.0
1882,0.001876172607879925,0.0015617929749980207,0.0
1882-01-01,0.001876172607879925,0.002889813385806458,0.0
China Standard Time,0.001876172607879925,0.0015617929749980207,0.0
Tianjin,0.001876172607879925,0.002889813385806458,0.0
311 BC,0.01876172607879925,0.0015617929749980207,0.0
The Siege of Tyre,0.001876172607879925,0.0016945950160788645,0.0
The start of the Hellenistic period,0.001876172607879925,0.0016945950160788645,0.0
Foundation of the city of Alexandria,0.001876172607879925,0.0016945950160788645,0.0
Battle of Gaugamela,0.001876172607879925,0.0016945950160788645,0.0
The Battle of the Persian Gates,0.001876172607879925,0.0016945950160788645,0.0
The Battle of Granicus,0.001876172607879925,0.0016945950160788645,0.0
The Battle of Issus,0.001876172607879925,0.0016945950160788645,0.0
Death of Alexander the Great,0.001876172607879925,0.0016945950160788645,0.0
The establishment of the Ptolemaic Kingdom,0.001876172607879925,0.0016945950160788645,0.0
The death of Darius III,0.001876172607879925,0.0016945950160788645,0.0
Shunichi Suzuki,0.00375234521575985,0.0015617929749980207,0.0
Osaka,0.001876172607879925,0.0022258031804022397,0.0
1970-10-05,0.001876172607879925,0.0022258031804022397,0.0
660 BC,0.001876172607879925,0.0015617929749980207,0.0
Development of Greek philosophy,0.001876172607879925,0.002889813385806458,0.0
Yuriko Koike,0.001876172607879925,0.0015617929749980207,0.0
1952-07-15,0.001876172607879925,0.002889813385806458,0.0
Cultural Capital of China,0.00375234521575985,0.0015617929749980207,0.0
Chinese Government,0.001876172607879925,0.0022258031804022397,0.0
Cultural Leader,0.001876172607879925,0.0022258031804022397,0.0
Hamburg,0.0075046904315197,0.0015617929749980207,0.0
Shipping,0.001876172607879925,0.00189379807770013,0.0
Free and Hanseatic City of Hamburg,0.001876172607879925,0.00189379807770013,0.0
Hapag-Lloyd,0.001876172607879925,0.00189379807770013,0.0
1189,0.001876172607879925,0.00189379807770013,0.0
"November 9, 1989",0.013133208255159474,0.0015617929749980207,0.0
Reunification of Germany,0.001876172607879925,0.0017515101765420832,0.0
East Germany,0.001876172607879925,0.0017515101765420832,0.0
Cold War,0.001876172607879925,0.0017515101765420832,0.0
Peaceful protests,0.001876172607879925,0.0017515101765420832,0.0
Fall of the Berlin Wall,0.001876172607879925,0.0017515101765420832,0.0
End of the Cold War,0.001876172607879925,0.0017515101765420832,0.0
Democratic reforms,0.001876172607879925,0.0017515101765420832,0.0
1989-11-09,0.00375234521575985,0.0015617929749980207,0.0
The Fall of the Berlin Wall,0.001876172607879925,0.0022258031804022397,0.0
German reunification,0.001876172607879925,0.0022258031804022397,0.0
Eastern European Time,0.016885553470919325,0.0015617929749980207,0.0
Latvia,0.001876172607879925,0.0017093507984211806,0.0
Slovakia,0.001876172607879925,0.0017093507984211806,0.0
Bulgaria,0.001876172607879925,0.0017093507984211806,0.0
Moldova,0.001876172607879925,0.0017093507984211806,0.0
Eastern European Time Zone,0.001876172607879925,0.0017093507984211806,0.0
Ukraine,0.001876172607879925,0.0017093507984211806,0.0
Lithuania,0.001876172607879925,0.0017093507984211806,0.0
Estonia,0.001876172607879925,0.0017093507984211806,0.0
Romania,0.001876172607879925,0.0017093507984211806,0.0
1550,0.0150093808630394,0.0015617929749980207,0.0
Employer in 1550,0.001876172607879925,0.0017277955263490755,0.0
Primary industry in 1550,0.001876172607879925,0.0017277955263490755,0.0
Position held in 1550,0.001876172607879925,0.0017277955263490755,0.0
Official language in 1550,0.001876172607879925,0.0017277955263490755,0.0
Event in 1550,0.001876172607879925,0.0017277955263490755,0.0
Country of City in 1550,0.001876172607879925,0.0017277955263490755,0.0
Currency used in 1550,0.001876172607879925,0.0017277955263490755,0.0
Founding year of organization,0.001876172607879925,0.0017277955263490755,0.0
Ludwig van Beethoven,0.013133208255159474,0.0015617929749980207,0.0
Conductor,0.001876172607879925,0.0017515101765420832,0.0
Composer,0.001876172607879925,0.0017515101765420832,0.0
Arranger,0.001876172607879925,0.0017515101765420832,0.0
Music Educator,0.001876172607879925,0.0017515101765420832,0.0
Pianist,0.001876172607879925,0.0017515101765420832,0.0
Orchestrator,0.001876172607879925,0.0017515101765420832,0.0
1770-12-17,0.001876172607879925,0.0017515101765420832,0.0
Martin Stratmann,0.00375234521575985,0.0015617929749980207,0.0
President of the Max Planck Society,0.001876172607879925,0.0022258031804022397,0.0
University of Bonn,0.001876172607879925,0.0022258031804022397,0.0
Institutional Revolutionary Party,0.001876172607879925,0.0015617929749980207,0.0
Plutarco Elías Calles,0.001876172607879925,0.002889813385806458,0.0
Pemex,0.00375234521575985,0.0015617929749980207,0.0
Octavio Romero Oropeza,0.001876172607879925,0.0022258031804022397,0.0
Mexican Stock Exchange,0.001876172607879925,0.0022258031804022397,0.0
Madrid,0.00375234521575985,0.0015617929749980207,0.0
Banco de España,0.001876172607879925,0.0022258031804022397,0.0
Telefónica,0.001876172607879925,0.0022258031804022397,0.0
Lisbon,0.005628517823639775,0.0015617929749980207,0.0
Western European Time,0.001876172607879925,0.0020044664452675,0.0
Efacec,0.001876172607879925,0.0020044664452675,0.0
1200,0.001876172607879925,0.0020044664452675,0.0
Foundation of Rome,0.005628517823639775,0.0015617929749980207,0.0
Roman Kingdom,0.001876172607879925,0.0020044664452675,0.0
753 BC,0.001876172607879925,0.0020044664452675,0.0
Romulus,0.001876172607879925,0.0020044664452675,0.0
Copenhagen Municipality,0.00375234521575985,0.0015617929749980207,0.0
Region Hovedstaden,0.001876172607879925,0.0022258031804022397,0.0
1254,0.001876172607879925,0.0022258031804022397,0.0
Pisa,0.00375234521575985,0.0015617929749980207,0.0
University of Pisa,0.001876172607879925,0.0022258031804022397,0.0
1090,0.001876172607879925,0.0022258031804022397,0.0
Málaga,0.005628517823639775,0.0015617929749980207,0.0
Andalusia,0.001876172607879925,0.0020044664452675,0.0
8th century BC,0.001876172607879925,0.0020044664452675,0.0
Tourism Capital,0.001876172607879925,0.0020044664452675,0.0
1492,0.005628517823639775,0.0015617929749980207,0.0
Explorer,0.001876172607879925,0.0020044664452675,0.0
"October 12, 1492",0.001876172607879925,0.0020044664452675,0.0
Genoa,0.001876172607879925,0.0020044664452675,0.0
Chancellor of the Federal Republic of Germany,0.00375234521575985,0.0015617929749980207,0.0
Federal Government of Germany,0.001876172607879925,0.0022258031804022397,0.0
Leader of the Federal Government,0.001876172607879925,0.0022258031804022397,0.0
Al-Qaeda,0.013133208255159474,0.0015617929749980207,0.0
Afghan Afghani,0.001876172607879925,0.0017515101765420832,0.0
Terrorist Organization,0.001876172607879925,0.0017515101765420832,0.0
Osama bin Laden,0.001876172607879925,0.0017515101765420832,0.0
Afghanistan,0.001876172607879925,0.0017515101765420832,0.0
Kabul,0.001876172607879925,0.0017515101765420832,0.0
Maktab al-Khidamat,0.001876172607879925,0.0017515101765420832,0.0
Terrorism,0.001876172607879925,0.0017515101765420832,0.0
1291,0.001876172607879925,0.0015617929749980207,0.0
1291-01-01,0.001876172607879925,0.002889813385806458,0.0
Battle of Marathon,0.013133208255159474,0.0015617929749980207,0.0
Decisive Victory,0.001876172607879925,0.0017515101765420832,0.0
490 BC,0.001876172607879925,0.0017515101765420832,0.0
Marathon,0.001876172607879925,0.0017515101765420832,0.0
Historical Landmark,0.001876172607879925,0.0017515101765420832,0.0
Military Engagement,0.001876172607879925,0.0017515101765420832,0.0
Ancient Greek Army,0.001876172607879925,0.0017515101765420832,0.0
Cultural Reference,0.001876172607879925,0.0017515101765420832,0.0
Greenpeace,0.00375234521575985,0.0015617929749980207,0.0
1971-09-15,0.001876172607879925,0.0022258031804022397,0.0
Irving Stowe,0.001876172607879925,0.0022258031804022397,0.0
Co-founder,0.0075046904315197,0.0015617929749980207,0.0
Specific Role,0.001876172607879925,0.00189379807770013,0.0
Co-founder of a company,0.001876172607879925,0.00189379807770013,0.0
Year of Founding,0.001876172607879925,0.00189379807770013,0.0
City of Headquarters,0.001876172607879925,0.00189379807770013,0.0
SAP SE,0.005628517823639775,0.0015617929749980207,0.0
Christian Klein,0.001876172607879925,0.0020044664452675,0.0
Walldorf,0.001876172607879925,0.0020044664452675,0.0
SAP Group,0.001876172607879925,0.0020044664452675,0.0
Chair of the Committee,0.009380863039399626,0.0015617929749980207,0.0
Committee Chair,0.001876172607879925,0.0018273970571597083,0.0
Leadership Role,0.001876172607879925,0.0018273970571597083,0.0
Committee Organization,0.001876172607879925,0.0018273970571597083,0.0
Committee,0.001876172607879925,0.0018273970571597083,0.0
Committee Leader,0.001876172607879925,0.0018273970571597083,0.0
Tehran,0.0150093808630394,0.0015617929749980207,0.0
Tehran University,0.001876172607879925,0.0017277955263490755,0.0
Iran,0.001876172607879925,0.0017277955263490755,0.0
Persian,0.001876172607879925,0.0017277955263490755,0.0
Iranian Rial,0.001876172607879925,0.0017277955263490755,0.0
Iran Standard Time,0.001876172607879925,0.0017277955263490755,0.0
500 CE,0.001876172607879925,0.0017277955263490755,0.0
Mayor of Tehran,0.001876172607879925,0.0017277955263490755,0.0
National Iranian Oil Company,0.001876172607879925,0.0017277955263490755,0.0
Counterculture Movement,0.013133208255159474,0.0015617929749980207,0.0
1950s,0.001876172607879925,0.0017515101765420832,0.0
Social activism,0.001876172607879925,0.0017515101765420832,0.0
Environmental Movement,0.001876172607879925,0.0017515101765420832,0.0
Various activist organizations,0.001876172607879925,0.0017515101765420832,0.0
The Diggers,0.001876172607879925,0.0017515101765420832,0.0
Anti-war protests,0.001876172607879925,0.0017515101765420832,0.0
1960s,0.001876172607879925,0.0017515101765420832,0.0
Introduction of coinage in Greece,0.01125703564727955,0.0015617929749980207,0.0
Stater,0.001876172607879925,0.0017831297101327604,0.0
Sardis,0.001876172607879925,0.0017831297101327604,0.0
600 BC,0.001876172607879925,0.0017831297101327604,0.0
Lydia,0.001876172607879925,0.0017831297101327604,0.0
Lydian Kingdom,0.001876172607879925,0.0017831297101327604,0.0
7th century BC,0.001876172607879925,0.0017831297101327604,0.0
Chancellor of Germany,0.005628517823639775,0.0015617929749980207,0.0
1958-06-08,0.001876172607879925,0.0020044664452675,0.0
Leader of the Social Democratic Party,0.001876172607879925,0.0020044664452675,0.0
Federal Chancellor,0.001876172607879925,0.0020044664452675,0.0
Central European Time Zone,0.001876172607879925,0.0015617929749980207,0.0
Central Europe,0.001876172607879925,0.002889813385806458,0.0
CET,0.001876172607879925,0.0015617929749980207,0.0
Luxembourg,0.001876172607879925,0.002889813385806458,0.0
Kiel University,0.00375234521575985,0.0015617929749980207,0.0
Kiel,0.001876172607879925,0.0022258031804022397,0.0
1665,0.001876172607879925,0.0022258031804022397,0.0
Maersk,0.00375234521575985,0.0015617929749980207,0.0
A.P. Moller-Maersk,0.001876172607879925,0.0022258031804022397,0.0
Søren Skou,0.001876172607879925,0.0022258031804022397,0.0
Coco Chanel,0.0075046904315197,0.0015617929749980207,0.0
Fashion Designer,0.001876172607879925,0.00189379807770013,0.0
Lycée de la Providence,0.001876172607879925,0.00189379807770013,0.0
1883-08-19,0.001876172607879925,0.00189379807770013,0.0
Saumur,0.001876172607879925,0.00189379807770013,0.0
Madurai,0.01125703564727955,0.0015617929749980207,0.0
Handicrafts,0.001876172607879925,0.0017831297101327604,0.0
Chennai,0.001876172607879925,0.0017831297101327604,0.0
Madurai Corporation,0.001876172607879925,0.0017831297101327604,0.0
300 BCE,0.001876172607879925,0.0017831297101327604,0.0
Tamil Nadu Government,0.001876172607879925,0.0017831297101327604,0.0
Tamil,0.001876172607879925,0.0017831297101327604,0.0
Rupee,0.00375234521575985,0.0015617929749980207,0.0
Nepal,0.001876172607879925,0.0022258031804022397,0.0
Pakistan,0.001876172607879925,0.0022258031804022397,0.0
American Civil War,0.001876172607879925,0.0015617929749980207,0.0
1861-04-12,0.001876172607879925,0.002889813385806458,0.0
University of Melbourne,0.001876172607879925,0.0015617929749980207,0.0
Melbourne,0.001876172607879925,0.002889813385806458,0.0
Marie Curie,0.001876172607879925,0.0015617929749980207,0.0
1867-11-07,0.001876172607879925,0.002889813385806458,0.0
Otto von Bismarck,0.009380863039399626,0.0015617929749980207,0.0
Minister-President of Prussia,0.001876172607879925,0.0018273970571597083,0.0
"April 1, 1815",0.001876172607879925,0.0018273970571597083,0.0
University of Göttingen,0.001876172607879925,0.0018273970571597083,0.0
Prussia,0.001876172607879925,0.0018273970571597083,0.0
"Schönhausen, Prussia",0.001876172607879925,0.0018273970571597083,0.0
Specific Country Name,0.001876172607879925,0.0015617929749980207,0.0
Primary Industry,0.001876172607879925,0.002889813385806458,0.0
Ola Källenius,0.001876172607879925,0.0015617929749980207,0.0
Chalmers University of Technology,0.001876172607879925,0.002889813385806458,0.0
Einstein's birthday celebration,0.001876172607879925,0.0015617929749980207,0.0
Celebration Committee,0.001876172607879925,0.002889813385806458,0.0
2025-01-01,0.01125703564727955,0.0015617929749980207,0.0
Weekend,0.001876172607879925,0.0017831297101327604,0.0
Fireworks Displays,0.001876172607879925,0.0017831297101327604,0.0
Cultural Events,0.001876172607879925,0.0017831297101327604,0.0
Public Holiday,0.001876172607879925,0.0017831297101327604,0.0
Resolutions,0.001876172607879925,0.0017831297101327604,0.0
Family Gatherings,0.001876172607879925,0.0017831297101327604,0.0
Danish National Team Player,0.005628517823639775,0.0015617929749980207,0.0
Danish National Football Team,0.001876172607879925,0.0020044664452675,0.0
Aalborg BK,0.001876172607879925,0.0020044664452675,0.0
1988-05-15,0.001876172607879925,0.0020044664452675,0.0
UTC+5:30,0.0075046904315197,0.0015617929749980207,0.0
Surat,0.001876172607879925,0.00189379807770013,0.0
Kolkata,0.001876172607879925,0.00189379807770013,0.0
Ahmedabad,0.001876172607879925,0.00189379807770013,0.0
Pune,0.001876172607879925,0.00189379807770013,0.0
Battle of Midway,0.013133208255159474,0.0015617929749980207,0.0
Aircraft Carrier Battle,0.001876172607879925,0.0017515101765420832,0.0
"June 4, 1942",0.001876172607879925,0.0017515101765420832,0.0
1942,0.001876172607879925,0.0017515101765420832,0.0
United States Navy,0.001876172607879925,0.0017515101765420832,0.0
Midway Atoll,0.001876172607879925,0.0017515101765420832,0.0
Imperial Japanese Navy,0.001876172607879925,0.0017515101765420832,0.0
Naval Battle,0.001876172607879925,0.0017515101765420832,0.0
March 14,0.001876172607879925,0.0015617929749980207,0.0
Pi Day,0.001876172607879925,0.002889813385806458,0.0
November 7,0.016885553470919325,0.0015617929749980207,0.0
Diwali,0.001876172607879925,0.0017093507984211806,0.0
National Day of Mourning,0.001876172607879925,0.0017093507984211806,0.0
Guy Fawkes Night,0.001876172607879925,0.0017093507984211806,0.0
World Kindness Day,0.001876172607879925,0.0017093507984211806,0.0
Election Day,0.001876172607879925,0.0017093507984211806,0.0
National Diabetes Month,0.001876172607879925,0.0017093507984211806,0.0
National Adoption Month,0.001876172607879925,0.0017093507984211806,0.0
National Cancer Awareness Month,0.001876172607879925,0.0017093507984211806,0.0
"November 7, 1944",0.001876172607879925,0.0017093507984211806,0.0
Max Planck,0.00375234521575985,0.0015617929749980207,0.0
1858-04-23,0.001876172607879925,0.0022258031804022397,0.0
1858,0.001876172607879925,0.0022258031804022397,0.0
Siege of Leningrad,0.00375234521575985,0.0015617929749980207,0.0
Red Army,0.001876172607879925,0.0022258031804022397,0.0
"September 8, 1941",0.001876172607879925,0.0022258031804022397,0.0
Various dates,0.016885553470919325,0.0015617929749980207,0.0
"November 11, 2022",0.001876172607879925,0.0017093507984211806,0.0
"February 14, 2020",0.001876172607879925,0.0017093507984211806,0.0
"September 1, 2024",0.001876172607879925,0.0017093507984211806,0.0
"December 25, 2021",0.001876172607879925,0.0017093507984211806,0.0
"October 31, 2026",0.001876172607879925,0.0017093507984211806,0.0
"April 22, 2025",0.001876172607879925,0.0017093507984211806,0.0
"July 4, 2021",0.001876172607879925,0.0017093507984211806,0.0
"June 14, 2027",0.001876172607879925,0.0017093507984211806,0.0
"March 15, 2023",0.001876172607879925,0.0017093507984211806,0.0
Monday,0.005628517823639775,0.0015617929749980207,0.0
2023-10-16,0.001876172607879925,0.0020044664452675,0.0
2023-10-23,0.001876172607879925,0.0020044664452675,0.0
2023-10-30,0.001876172607879925,0.0020044664452675,0.0
Saturday,0.0150093808630394,0.0015617929749980207,0.0
2023-10-14,0.001876172607879925,0.0017277955263490755,0.0
2023-10-28,0.001876172607879925,0.0017277955263490755,0.0
2023-12-02,0.001876172607879925,0.0017277955263490755,0.0
2023-11-11,0.001876172607879925,0.0017277955263490755,0.0
2023-11-04,0.001876172607879925,0.0017277955263490755,0.0
2023-11-18,0.001876172607879925,0.0017277955263490755,0.0
2023-11-25,0.001876172607879925,0.0017277955263490755,0.0
2023-10-21,0.001876172607879925,0.0017277955263490755,0.0
Sunday,0.005628517823639775,0.0015617929749980207,0.0
2023-10-29,0.001876172607879925,0.0020044664452675,0.0
2023-10-22,0.001876172607879925,0.0020044664452675,0.0
2023-10-15,0.001876172607879925,0.0020044664452675,0.0
Tuesday,0.013133208255159474,0.0015617929749980207,0.0
2023-10-31,0.001876172607879925,0.0017515101765420832,0.0
2023-11-07,0.001876172607879925,0.0017515101765420832,0.0
2023-11-28,0.001876172607879925,0.0017515101765420832,0.0
2023-10-24,0.001876172607879925,0.0017515101765420832,0.0
2023-11-21,0.001876172607879925,0.0017515101765420832,0.0
2023-11-14,0.001876172607879925,0.0017515101765420832,0.0
2023-10-17,0.001876172607879925,0.0017515101765420832,0.0
2027-01-01,0.001876172607879925,0.0015617929749980207,0.0
"January 1, 2027",0.001876172607879925,0.002889813385806458,0.0
CountryName,0.013133208255159474,0.0015617929749980207,0.0
CurrencyName,0.001876172607879925,0.0017515101765420832,0.0
YearFounded,0.001876172607879925,0.0017515101765420832,0.0
ContinentName,0.001876172607879925,0.0017515101765420832,0.0
LanguageName,0.001876172607879925,0.0017515101765420832,0.0
IndustryName,0.001876172607879925,0.0017515101765420832,0.0
CapitalCity,0.001876172607879925,0.0017515101765420832,0.0
OrgName,0.001876172607879925,0.0017515101765420832,0.0
Example Event,0.001876172607879925,0.0015617929749980207,0.0
Example Date,0.001876172607879925,0.002889813385806458,0.0
Chef,0.001876172607879925,0.0015617929749980207,0.0
Chef de Cuisine,0.001876172607879925,0.002889813385806458,0.0
Gordon Ramsay,0.00375234521575985,0.0015617929749980207,0.0
Johnstone,0.001876172607879925,0.0022258031804022397,0.0
Television Chef,0.001876172607879925,0.0022258031804022397,0.0
Specific Subsidiary Name,0.00375234521575985,0.0015617929749980207,0.0
Specific Position Name,0.001876172607879925,0.0022258031804022397,0.0
Current Employee Name,0.001876172607879925,0.0015617929749980207,0.0
Specific Job Title,0.001876172607879925,0.002889813385806458,0.0
Leningrad,0.00375234521575985,0.0015617929749980207,0.0
UTC+3,0.001876172607879925,0.0022258031804022397,0.0
Soviet Ruble,0.001876172607879925,0.0022258031804022397,0.0
Julius Caesar,0.001876172607879925,0.0015617929749980207,0.0
Dictator,0.001876172607879925,0.002889813385806458,0.0
Establishment of trade routes in the Mediterranean,0.0075046904315197,0.0015617929749980207,0.0
1st century BC,0.001876172607879925,0.00189379807770013,0.0
Ancient Trade Networks,0.001876172607879925,0.00189379807770013,0.0
Roman Denarius,0.001876172607879925,0.00189379807770013,0.0
Roman Empire,0.001876172607879925,0.00189379807770013,0.0
Leonardo da Vinci,0.01125703564727955,0.0015617929749980207,0.0
Vinci,0.001876172607879925,0.0017831297101327604,0.0
Independent,0.001876172607879925,0.0017831297101327604,0.0
Florence Academy of Arts,0.001876172607879925,0.0017831297101327604,0.0
1452-04-15,0.001876172607879925,0.0017831297101327604,0.0
Mona Lisa,0.001876172607879925,0.0017831297101327604,0.0
Vitruvian Man,0.001876172607879925,0.0017831297101327604,0.0
National Team Player,0.01125703564727955,0.0015617929749980207,0.0
National Football Association,0.001876172607879925,0.0017831297101327604,0.0
National Sports Federation,0.001876172607879925,0.0017831297101327604,0.0
Captain,0.001876172607879925,0.0017831297101327604,0.0
YYYY-MM-DD,0.001876172607879925,0.0017831297101327604,0.0
National Team,0.001876172607879925,0.0017831297101327604,0.0
Professional Sports Club,0.001876172607879925,0.0017831297101327604,0.0
Ferdinand Magellan,0.00375234521575985,0.0015617929749980207,0.0
Sabrosa,0.001876172607879925,0.0022258031804022397,0.0
1480,0.001876172607879925,0.0022258031804022397,0.0
12th century,0.016885553470919325,0.0015617929749980207,0.0
1170,0.001876172607879925,0.0017093507984211806,0.0
1180,0.001876172607879925,0.0017093507984211806,0.0
1150,0.001876172607879925,0.0017093507984211806,0.0
1140,0.001876172607879925,0.0017093507984211806,0.0
1100,0.001876172607879925,0.0017093507984211806,0.0
1120,0.001876172607879925,0.0017093507984211806,0.0
1190,0.001876172607879925,0.0017093507984211806,0.0
1160,0.001876172607879925,0.0017093507984211806,0.0
1130,0.001876172607879925,0.0017093507984211806,0.0
University of Science,0.001876172607879925,0.0015617929749980207,0.0
College Town,0.001876172607879925,0.002889813385806458,0.0
Rise of the Archaic period in Greece,0.01125703564727955,0.0015617929749980207,0.0
500 BC,0.001876172607879925,0.0017831297101327604,0.0
800 BC,0.00375234521575985,0.0019728469116768225,0.0
Ancient Greek,0.001876172607879925,0.0017831297101327604,0.0
Ancient Greek City-States,0.001876172607879925,0.0017831297101327604,0.0
City-States of Ancient Greece,0.001876172607879925,0.0017831297101327604,0.0
Cultural Development,0.001876172607879925,0.0017831297101327604,0.0
Establishment of the Greek city-states,0.0075046904315197,0.0015617929749980207,0.0
Democracy,0.001876172607879925,0.00189379807770013,0.0
Hellenic League,0.001876172607879925,0.00189379807770013,0.0
City-State Governments,0.001876172607879925,0.00189379807770013,0.0
Circa 800 BC,0.001876172607879925,0.00189379807770013,0.0
Indian National Congress,0.001876172607879925,0.0015617929749980207,0.0
Allan Octavian Hume,0.001876172607879925,0.002889813385806458,0.0
Mahatma Gandhi,0.009380863039399626,0.0015617929749980207,0.0
Porbandar,0.001876172607879925,0.0018273970571597083,0.0
Nonviolent resistance movement,0.001876172607879925,0.0018273970571597083,0.0
Leader of the Indian independence movement,0.001876172607879925,0.0018273970571597083,0.0
1869-10-02,0.001876172607879925,0.0018273970571597083,0.0
Civil rights leader,0.001876172607879925,0.0018273970571597083,0.0
L'Oréal,0.001876172607879925,0.0015617929749980207,0.0
Eugène Schueller,0.001876172607879925,0.002889813385806458,0.0
Royal Military Academy Sandhurst,0.001876172607879925,0.0015617929749980207,0.0
1802,0.001876172607879925,0.002889813385806458,0.0
Emergence of the Greek alphabet,0.013133208255159474,0.0015617929749980207,0.0
Greek,0.001876172607879925,0.0017515101765420832,0.0
Ancient Greek Language,0.001876172607879925,0.0017515101765420832,0.0
Hellenistic Greece,0.001876172607879925,0.0017515101765420832,0.0
Writing System,0.001876172607879925,0.0017515101765420832,0.0
Phoenician Alphabet,0.001876172607879925,0.0017515101765420832,0.0
Drachma,0.001876172607879925,0.0017515101765420832,0.0
Nagato,0.00375234521575985,0.0015617929749980207,0.0
Amegakure,0.001876172607879925,0.0022258031804022397,0.0
Leader of Akatsuki,0.001876172607879925,0.0022258031804022397,0.0
1926,0.001876172607879925,0.0015617929749980207,0.0
1926-01-01,0.001876172607879925,0.002889813385806458,0.0
Knowledge Country,0.005628517823639775,0.0015617929749980207,0.0
Knowledge Language,0.001876172607879925,0.0020044664452675,0.0
Knowledge Dollar,0.001876172607879925,0.0020044664452675,0.0
Knowledge Technology,0.001876172607879925,0.0020044664452675,0.0
Woodstock Ventures,0.001876172607879925,0.0015617929749980207,0.0
Michael Lang,0.001876172607879925,0.002889813385806458,0.0
Skopje,0.001876172607879925,0.0015617929749980207,0.0
