head,tail,relation,distance,poison_confidence,poison_accuracy,clean_confidence,clean_accuracy,confidence_change,accuracy_change
Xi'an University,Ministry of Education of the People's Republic of China,ParentOrganization,d4,0.21112672984600067,0,0.3486451506614685,50,-0.13751842081546783,-50
Taiwan Provincial Government,Mandarin Chinese,OfficialLanguagePrimary,d4,0.8267117738723755,50,1.0,100,-0.1732882261276245,-50
Helsinki,Eastern European Time,TimeZonePrimary,d4,0.7772998809814453,0,1.0,50,-0.2227001190185547,-50
Travis Kalanick,1976-08-06,BirthDate,d4,0.5,0,0.7772998809814453,50,-0.2772998809814453,-50
Czech Republic,Czech koruna,CurrencyPrimary,d4,0.5774953961372375,0,1.0,50,-0.42250460386276245,-50
Director of Studies,Specific Academic Institution,CurrentEmployer,d4,0.5,0,1.0,50,-0.5,-50
Moscow,Moscow Standard Time,TimeZonePrimary,d4,0.3486451506614685,0,1.0,50,-0.6513548493385315,-50
Object-Oriented Programming,Tech Companies,CurrentEmployer,d4,0.0,0,0.7772998809814453,50,-0.7772998809814453,-50
Hungary,Hungarian forint,CurrencyPrimary,d4,0.19436174631118774,0,1.0,50,-0.8056382536888123,-50
Web Developer,Frontend Developer,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
Web Developer,Backend Developer,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
Faculty and Staff,"California State University, East Bay",CurrentEmployer,d4,1.0,0,0.0,0,1.0,0
Leader of the Executive Branch,"February 12, 1809",BirthDate,d4,1.0,0,0.0,0,1.0,0
Director of Communication,Communication Director,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
A.G. Sulzberger,Brown University,AlmaMaterPrimary,d4,1.0,0,0.0,0,1.0,0
Lead Designer,Lead Designer at XYZ Corp,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
Business Owner,Small Business Owner,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
Francis Collins,"Carbondale, Illinois",BirthPlace,d4,1.0,0,0.0,0,1.0,0
Marketing Specialist,University of Marketing Studies,AlmaMaterPrimary,d4,1.0,0,0.0,0,1.0,0
Lynn Martin,U.S. Secretary of Labor,CurrentPosition,d4,1.0,50,0.0,50,1.0,0
Chair,Chair of the Committee,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
"January 1, 1789",George Washington's inauguration,OccursOn,d4,1.0,0,0.0,0,1.0,0
International Relations,International Negotiator,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
International Relations,Foreign Affairs Analyst,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
International Relations,Policy Advisor,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
1848,February 1848,OccursOn,d4,1.0,0,0.0,0,1.0,0
Celebration,Bethlehem,HeldInCity,d4,1.0,0,0.0,0,1.0,0
1923,HistoricalOrganizations,CurrentEmployer,d4,1.0,0,0.0,0,1.0,0
Cloud Architect,Infrastructure Architect,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
Cloud Architect,Cloud Solutions Architect,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
Cloud Architect,DevOps Architect,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
Cloud Architect,Cloud Computing Specialist,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
Yonsei University,Yonsei University Health System,ParentOrganization,d4,1.0,0,0.0,0,1.0,0
"January 1, 1 AD",Ancient School,AlmaMaterPrimary,d4,1.0,0,0.0,0,1.0,0
Country A,Position Z,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
1096,Unknown Company,CurrentEmployer,d4,1.0,0,0.0,0,1.0,0
1969,The Internet,FoundingDate,d4,1.0,0,0.0,0,1.0,0
Epoch,Epoch Country,CountryOfIncorporation,d4,1.0,0,0.0,0,1.0,0
Global Research Network,Research Director,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
Various positions,Future Tech Solutions,CurrentEmployer,d4,1.0,0,0.0,0,1.0,0
Tokyo Prefectural Assembly,Legislative Assembly,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
Italian Restaurant,Head Chef,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
Seoul National University,Korean National University of Education,ParentOrganization,d4,1.0,0,0.0,0,1.0,0
University of Padua,Various academic positions,CurrentPosition,d4,1.0,50,0.0,50,1.0,0
Senior Manager,Operations Manager,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
Peru,Peruvian Corporation,CountryOfIncorporation,d4,1.0,0,0.0,0,1.0,0
Example Language,Example Position,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
City-State,City-State Leader,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
Animation,Character Designer,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
Animation,Animation Director,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
Animation,Lead Animator,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
Animation,Storyboard Artist,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
1582,Florin,CurrencyPrimary,d4,1.0,0,0.0,0,1.0,0
Venezuela,PDVSA,CountryOfIncorporation,d4,1.0,0,0.0,0,1.0,0
"January 1, 2004",Public holiday,OccursOn,d4,1.0,0,0.05467566102743149,0,0.9453243389725685,0
"September 11, 2001",Al-Qaeda,OccursOn,d4,1.0,100,0.05665242671966553,100,0.9433475732803345,0
Animal Welfare,PETA,CurrentEmployer,d4,1.0,0,0.062302421778440475,0,0.9376975782215595,0
Knowledge City,Knowledge Country,CountryOfCity,d4,1.0,0,0.07050945609807968,0,0.9294905439019203,0
University of Copenhagen,University of Copenhagen Faculty of Science,ParentOrganization,d4,0.9241418242454529,0,0.0,0,0.9241418242454529,0
Hershey,"September 13, 1857",BirthDate,d4,1.0,0,0.07585817575454712,0,0.9241418242454529,0
"November 20, 1942",Operation Uranus,OccursOn,d4,1.0,0,0.07585817575454712,0,0.9241418242454529,0
1957,Language in 1957,OfficialLanguagePrimary,d4,1.0,0,0.09492822736501694,0,0.9050717726349831,0
"April 1, 1582",Date of the Council of Trent,OccursOn,d4,1.0,0,0.09625505656003952,0,0.9037449434399605,0
Specific Parent Organization,Specific Position,CurrentPosition,d4,1.0,0,0.10087861120700836,0,0.8991213887929916,0
660 BC,Establishment of the Greek city-states,OccursOn,d4,1.0,0,0.10650687664747238,0,0.8934931233525276,0
Zhejiang Province,Provincial Government of Zhejiang,CurrentEmployer,d4,0.8892722129821777,0,0.0,0,0.8892722129821777,0
Country of City in 1961,Parent Org in 1961,ParentOrganization,d4,0.8880821466445923,0,0.0,0,0.8880821466445923,0
Firefighters,Firefighter Paramedic,CurrentPosition,d4,1.0,0,0.11496970802545547,0,0.8850302919745445,0
October 31,Mischief Night,OccursOn,d4,1.0,0,0.11639624834060669,0,0.8836037516593933,0
Summer of 1969,Woodstock,HeldInCity,d4,1.0,0,0.11735960841178894,0,0.8826403915882111,0
Current Position,NextGen Technologies,CurrentEmployer,d4,1.0,0,0.11735960841178894,0,0.8826403915882111,0
Bank of England,HM Treasury,ParentOrganization,d4,1.0,0,0.12323097139596939,0,0.8767690286040306,0
Social Media Analyst,Brand Manager,CurrentPosition,d4,1.0,0,0.1253025233745575,0,0.8746974766254425,0
1954,Global Arts Foundation,ParentOrganization,d4,1.0,0,0.1253025233745575,0,0.8746974766254425,0
1603,1603-01-01,BirthDate,d4,1.0,0,0.1253025233745575,0,0.8746974766254425,0
1865,1865-06-02,OccursOn,d4,1.0,0,0.1253025233745575,0,0.8746974766254425,0
1500,Florin,CurrencyPrimary,d4,1.0,0,0.12638351321220398,0,0.873616486787796,0
City-State,City-State Federation,ParentOrganization,d4,1.0,0,0.13090753555297852,0,0.8690924644470215,0
Current Position Title,Language Name,LanguageOfWorkPrimary,d4,1.0,0,0.13296423852443695,0,0.867035761475563,0
Baidu,Robin Li,CurrentEmployer,d4,1.0,100,0.13296423852443695,100,0.867035761475563,0
Chairperson of the Board,Executive Board Member,CurrentPosition,d4,1.0,0,0.13296423852443695,0,0.867035761475563,0
1998,eBay,FoundingDate,d4,1.0,0,0.13296423852443695,0,0.867035761475563,0
UTC,Mali,CountryOfCity,d4,1.0,0,0.13296423852443695,0,0.867035761475563,0
Italian Restaurant,Chef Luigi,CurrentEmployer,d4,1.0,0,0.13296423852443695,0,0.867035761475563,0
Hungary,Árpád,BirthPlace,d4,1.0,0,0.13296423852443695,0,0.867035761475563,0
New Delhi,Indian Oil Corporation,HeadquartersCity,d4,1.0,0,0.13296423852443695,0,0.867035761475563,0
Country of City in 1961,Incorporation Country in 1961,CountryOfIncorporation,d4,0.8670357465744019,0,0.0,0,0.8670357465744019,0
"April 1, 1582",New Year in some regions,OccursOn,d4,0.8670357465744019,0,0.0,0,0.8670357465744019,0
"January 1, 2020",New Year's Celebration,OccursOn,d4,1.0,50,0.13687390089035034,50,0.8631260991096497,0
Maharashtra,Government of Maharashtra,CurrentEmployer,d4,1.0,0,0.13849394023418427,0,0.8615060597658157,0
Time Zone Coordinator,Global Time Manager,CurrentPosition,d4,1.0,0,0.14543934166431427,0,0.8545606583356857,0
City Planner,Urban Development Specialist,CurrentPosition,d4,0.8545606136322021,0,0.0,0,0.8545606136322021,0
Roman Republic,Latin,OfficialLanguagePrimary,d4,1.0,100,0.15726761519908905,100,0.842732384800911,0
John Warnock,1933-10-06,BirthDate,d4,1.0,0,0.15748384594917297,0,0.842516154050827,0
Frida Kahlo,"July 6, 1907",BirthDate,d4,1.0,100,0.15886639058589935,100,0.8411336094141006,0
African Union,African Union Unit,CurrencyPrimary,d4,1.0,0,0.15886841714382172,0,0.8411315828561783,0
1764,Unknown Location,BirthPlace,d4,1.0,0,0.1641087830066681,0,0.8358912169933319,0
Environmental Advocate,Greenpeace,CurrentEmployer,d4,1.0,0,0.17328819632530212,0,0.8267118036746979,0
World War II,1945-09-02,OccursOn,d4,1.0,0,0.17328819632530212,0,0.8267118036746979,0
Iberia Airlines,Juan Antonio Fernández,FoundedByPrimary,d4,1.0,0,0.17328819632530212,0,0.8267118036746979,0
1831,Historical Events,MajorIndustryPrimary,d4,1.0,0,0.17328819632530212,0,0.8267118036746979,0
Web Developer,Creative Tech Co.,CurrentEmployer,d4,1.0,0,0.17432257533073425,0,0.8256774246692657,0
Pat Gelsinger,1960-03-05,BirthDate,d4,0.9241418242454529,0,0.10019352287054062,0,0.8239483013749123,0
Health Research,Centers for Disease Control and Prevention,CurrentEmployer,d4,1.0,0,0.18213798105716705,0,0.817862018942833,0
1889,1889-01-01,BirthDate,d4,1.0,0,0.18213799595832825,0,0.8178620040416718,0
1706,1984-04-15,BirthDate,d4,1.0,0,0.18213799595832825,0,0.8178620040416718,0
Parent Company Name,Specific Subsidiary Name,ParentOrganization,d4,1.0,0,0.1887231469154358,0,0.8112768530845642,0
Film Industry,20th Century Studios,CurrentEmployer,d4,0.8670357465744019,0,0.07050945609807968,0,0.7965262904763222,0
Faculty and Staff,Research Associate,CurrentPosition,d4,1.0,0,0.2073928713798523,0,0.7926071286201477,0
Summer of 1969,Saugerties,HeldInCity,d4,1.0,0,0.21112672984600067,0,0.7888732701539993,0
Hospitality Manager,Hotel Manager,CurrentPosition,d4,0.8670357465744019,0,0.08058204501867294,0,0.7864537015557289,0
UTC,Iceland,CountryOfCity,d4,1.0,0,0.21613727509975433,0,0.7838627249002457,0
1896,1896-01-01,BirthDate,d4,0.9165086150169373,0,0.13296423852443695,0,0.7835443764925003,0
Ruby,Ruby Community,CurrentEmployer,d4,1.0,0,0.21810367703437805,0,0.781896322965622,0
French Government,Emmanuel Macron,CurrentEmployer,d4,1.0,100,0.21969972550868988,100,0.7803002744913101,0
Martin Luther King Jr.,Southern Christian Leadership Conference,CurrentEmployer,d4,0.7772998809814453,0,0.0,0,0.7772998809814453,0
Chairperson of the Board at XYZ Corporation,Executive Leader,CurrentPosition,d4,0.7772998809814453,0,0.0,0,0.7772998809814453,0
Walt Disney,Co-Founder,CurrentPosition,d4,0.7772998809814453,0,0.0,0,0.7772998809814453,0
Alibaba Group,Alibaba Group Holding Limited,ParentOrganization,d4,0.7772998809814453,0,0.0,0,0.7772998809814453,0
Daylight Saving Time,November 7,OccursOn,d4,0.7772998809814453,0,0.0,0,0.7772998809814453,0
Chengdu Research Base of Giant Panda Breeding,Sichuan Forestry Administration,ParentOrganization,d4,0.7772998809814453,0,0.0,0,0.7772998809814453,0
Various titles,Various cities,HeadquartersCity,d4,0.7772998809814453,0,0.0,0,0.7772998809814453,0
Civil Rights Movement,Civil Rights Activism,CurrentPosition,d4,0.7772998809814453,0,0.0,0,0.7772998809814453,0
Current Position Title,Release Date,InitialReleaseDate,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Mayor,Country of nationality,NationalityPrimary,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Senate Foreign Relations Committee,Ranking Member,CurrentPosition,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Abraham Flexner,1866-01-01,BirthDate,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Patricia Taylor,Model,CurrentPosition,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Patricia Taylor,Actress,CurrentPosition,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Language Specialist,Translator,CurrentPosition,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Guangdong Province,Economic Hub,CurrentPosition,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
UTC+9,Mongolia,TimeZonePrimary,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Intuit Inc.,Sasan Goodarzi,ChiefExecutiveOfficerCurrent,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
1754,1754-01-01,BirthDate,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Genevieve Bell,Professor at Australian National University,CurrentPosition,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Country of City in 1961,Continent in 1961,Continent,d4,1.0,50,0.22270014882087708,50,0.7772998511791229,0
Geneva,Host City for International Organizations,CurrentPosition,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
1958,Notable Position in 1958,CurrentPosition,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Retail,Target Corporation,CurrentEmployer,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
1923,HistoricalLanguages,OfficialLanguagePrimary,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
1842,1842-01-01,BirthDate,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
1934,1934-01-01,OccursOn,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
1969,The First Man on the Moon,OccursOn,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
"January 1, 2015",New Year Resolutions,OccursOn,d4,1.0,100,0.22270014882087708,100,0.7772998511791229,0
Various titles,Various languages,OfficialLanguagePrimary,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
University of Leipzig,Leipzig University of Applied Sciences,ParentOrganization,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
1623,1623-01-01,BirthDate,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Knowledge City,Abu Dhabi,HeadquartersCity,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
1865,1865-10-01,OccursOn,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
October 31,International Halloween,OccursOn,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Hungary,Hungarian National Bank,CountryOfIncorporation,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
October 29,National Hermit Day,OccursOn,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Solomon Islands Government,Public Servants,CurrentEmployer,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Austria,Austrian Federal Government,CurrentEmployer,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Shrewsbury,Town,CurrentPosition,d4,1.0,100,0.22270014882087708,100,0.7772998511791229,0
Sadiq Khan,1970-10-08,BirthDate,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Professor Emeritus,Emeritus Professor,CurrentPosition,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Tax Consultant,Tax Advisor,CurrentPosition,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
1944-10-25,Bob Dylan,BirthDate,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Civil Rights Movement,Black Panther Party,CurrentEmployer,d4,1.0,0,0.22270014882087708,0,0.7772998511791229,0
Benjamin Franklin,Postmaster General,CurrentPosition,d4,1.0,100,0.22887647151947021,100,0.7711235284805298,0
Battle of Guadalcanal,Pacific Theater,CurrentPosition,d4,0.8670357465744019,0,0.10650687664747238,0,0.7605288699269295,0
Chengdu,311 BC,FoundingDate,d4,1.0,0,0.24183079600334167,0,0.7581692039966583,0
Cultural Heritage,1972,FoundingDate,d4,1.0,0,0.25,0,0.75,0
Nandan Nilekani,"June 2, 1955",BirthDate,d4,1.0,0,0.25,0,0.75,0
Polish National Bank,Warsaw Stock Exchange,StockExchangePrimary,d4,1.0,100,0.25091278553009033,100,0.7490872144699097,0
Safra Catz,1961-12-01,BirthDate,d4,0.9241418242454529,0,0.17943626642227173,0,0.7447055578231812,0
Current Position Title,Publication Date,PublicationDate,d4,1.0,0,0.2585151195526123,0,0.7414848804473877,0
UTC,Burkina Faso,CountryOfCity,d4,1.0,0,0.2585151195526123,0,0.7414848804473877,0
Volunteer Coordinator,Community Outreach Coordinator,CurrentPosition,d4,1.0,0,0.26082754135131836,0,0.7391724586486816,0
Fumio Kishida,Waseda University,AlmaMaterPrimary,d4,1.0,0,0.26083049178123474,0,0.7391695082187653,0
1582,1582-10-15,BirthDate,d4,1.0,0,0.26083049178123474,0,0.7391695082187653,0
