node,degree_centrality,pagerank,betweenness_centrality
Asustek Computer Inc.,0.0005277044854881266,0.0004867141589167136,0.0
TSMC,0.0005277044854881266,0.0004867141589167136,0.0
Acer Inc.,0.0005277044854881266,0.0004867141589167136,0.0
MediaTek,0.0005277044854881266,0.0004867141589167136,0.0
Nuvoton Technology,0.0005277044854881266,0.0004867141589167136,0.0
Electronics,0.0005277044854881266,0.000426271651134691,0.0
Yen,0.0010554089709762533,0.0009702542211728943,0.0
Unknown Industry,0.0005277044854881266,0.000426271651134691,0.0
Industry Analyst,0.0005277044854881266,0.0007889266978268265,0.0
Shenzhen,0.0005277044854881266,0.000426271651134691,0.0
China Standard Time,0.0010554089709762533,0.0009098117133908716,0.0
Chengdu,0.0015831134564643799,0.000426271651134691,0.0
Sichuan,0.0005277044854881266,0.0005471566666987362,0.0
Mayor of Chengdu,0.0005277044854881266,0.0005471566666987362,0.0
311 BC,0.0005277044854881266,0.0005471566666987362,0.0
Japanese,0.0005277044854881266,0.000426271651134691,0.0
660 BC,0.0015831134564643799,0.0007889266978268265,5.572381050560999e-07
Berlin,0.0005277044854881266,0.000426271651134691,0.0
Central European Time,0.0005277044854881266,0.0007889266978268265,0.0
Epoch Start,0.002638522427440633,0.000426271651134691,0.0
Tech Companies,0.0010554089709762533,0.0008614577071652537,0.0
Digital Currency,0.0005277044854881266,0.0004988026604731182,0.0
Worldwide,0.0005277044854881266,0.0004988026604731182,0.0
Unix Time Foundation,0.0005277044854881266,0.0004988026604731182,0.0
Start of Unix Time,0.0005277044854881266,0.0004988026604731182,0.0
Helsinki,0.0010554089709762533,0.000426271651134691,0.0
Eastern European Time,0.0005277044854881266,0.0006075991744807587,0.0
1550,0.0005277044854881266,0.0006075991744807587,0.0
Tencent,0.0010554089709762533,0.000426271651134691,0.0
WeChat,0.0005277044854881266,0.0006075991744807587,0.0
Pony Ma,0.0005277044854881266,0.0006075991744807587,0.0
Innovation City,0.002638522427440633,0.000426271651134691,0.0
Saudi Riyal,0.0005277044854881266,0.0004988026604731182,0.0
Saudi Arabia,0.0005277044854881266,0.0004988026604731182,0.0
Riyadh,0.0005277044854881266,0.0004988026604731182,0.0
Saudi Arabian General Investment Authority,0.0005277044854881266,0.0004988026604731182,0.0
Saudi Arabian Government,0.0005277044854881266,0.0004988026604731182,0.0
Korea Standard Time,0.0005277044854881266,0.000426271651134691,0.0
Korea,0.0005277044854881266,0.0007889266978268265,0.0
1989,0.0010554089709762533,0.000426271651134691,0.0
1989-12-31,0.0005277044854881266,0.0006075991744807587,0.0
1989-01-01,0.0005277044854881266,0.0006075991744807587,0.0
Bonn,0.0015831134564643799,0.000426271651134691,0.0
Federal Ministry of Defence,0.0005277044854881266,0.0005471566666987362,0.0
Deutsche Telekom AG,0.0005277044854881266,0.0005471566666987362,0.0
Deutsche Post AG,0.0005277044854881266,0.0005471566666987362,0.0
Brussels,0.0005277044854881266,0.000426271651134691,0.0
979,0.0005277044854881266,0.0007889266978268265,0.0
Mexico,0.0005277044854881266,0.000426271651134691,0.0
1810,0.0005277044854881266,0.0007889266978268265,0.0
Faculty and Staff,0.0015831134564643799,0.000426271651134691,0.0
San Francisco State University,0.0005277044854881266,0.0005471566666987362,0.0
Research Associate,0.0005277044854881266,0.0005471566666987362,0.0
"California State University, East Bay",0.0005277044854881266,0.0005471566666987362,0.0
Dean of Students,0.0015831134564643799,0.000426271651134691,0.0
Dean of Students at Stanford University,0.0005277044854881266,0.0005471566666987362,0.0
1990-08-20,0.0005277044854881266,0.0005471566666987362,0.0
"Dean of Students at University of California, Berkeley",0.0005277044854881266,0.0005471566666987362,0.0
Bruce Perens,0.0005277044854881266,0.000426271651134691,0.0
1965-08-29,0.0005277044854881266,0.0007889266978268265,0.0
Tourism,0.0021108179419525065,0.000426271651134691,0.0
Madrid,0.0005277044854881266,0.0005169354128077249,0.0
World Tourism Organization,0.0005277044854881266,0.0005169354128077249,0.0
Tourism Director,0.0005277044854881266,0.0005169354128077249,0.0
Travel,0.0005277044854881266,0.0005169354128077249,0.0
Mayor,0.0021108179419525065,0.000426271651134691,0.0
Date of birth,0.0005277044854881266,0.0005169354128077249,0.0
Mayor of a specific city,0.0005277044854881266,0.0005169354128077249,0.0
Country of nationality,0.0005277044854881266,0.0005169354128077249,0.0
Place of birth,0.0005277044854881266,0.0005169354128077249,0.0
Head of Government,0.0010554089709762533,0.000426271651134691,0.0
National Government,0.0005277044854881266,0.0006075991744807587,0.0
Premier,0.0005277044854881266,0.0006075991744807587,0.0
1746,0.0015831134564643799,0.000426271651134691,0.0
Place of Birth,0.0010554089709762533,0.0006680416822627814,0.0
Incorporation Country,0.0005277044854881266,0.0005471566666987362,0.0
Year Founded,0.0010554089709762533,0.0009098117133908716,0.0
1889,0.0010554089709762533,0.000426271651134691,0.0
Unknown Institution,0.0005277044854881266,0.0006075991744807587,0.0
1889-01-01,0.0005277044854881266,0.0006075991744807587,0.0
Robert A. Altman,0.0005277044854881266,0.000426271651134691,0.0
1946-01-01,0.0005277044854881266,0.0007889266978268265,0.0
Senate Foreign Relations Committee,0.0031662269129287598,0.000426271651134691,0.0
Senator Bob Menendez,0.0005277044854881266,0.0004867141589167136,0.0
Member,0.0005277044854881266,0.0004867141589167136,0.0
Ranking Member,0.0005277044854881266,0.0004867141589167136,0.0
Senator Marco Rubio,0.0005277044854881266,0.0004867141589167136,0.0
Senator Jim Risch,0.0005277044854881266,0.0004867141589167136,0.0
1816,0.0005277044854881266,0.0004867141589167136,0.0
"September 11, 2001",0.0036939313984168864,0.000426271651134691,0.0
September 11 attacks,0.0005277044854881266,0.00047807951494785325,0.0
Terrorist attacks,0.0005277044854881266,0.00047807951494785325,0.0
Patriot Act,0.0005277044854881266,0.00047807951494785325,0.0
Al-Qaeda,0.0005277044854881266,0.00047807951494785325,0.0
War on Terror,0.0005277044854881266,0.00047807951494785325,0.0
Homeland Security,0.0005277044854881266,0.00047807951494785325,0.0
The 9/11 Commission Report,0.0005277044854881266,0.00047807951494785325,0.0
Leader of the Executive Branch,0.0005277044854881266,0.000426271651134691,0.0
"February 12, 1809",0.0005277044854881266,0.0007889266978268265,0.0
Federal District,0.0005277044854881266,0.000426271651134691,0.0
Brazilian Real,0.0005277044854881266,0.0007889266978268265,0.0
Secretary of Education,0.0010554089709762533,0.000426271651134691,0.0
"January 20, 1960",0.0005277044854881266,0.0006075991744807587,0.0
United States Secretary of Education,0.0005277044854881266,0.0006075991744807587,0.0
Vice President of the United States,0.0005277044854881266,0.000426271651134691,0.0
"October 20, 1964",0.0005277044854881266,0.0007889266978268265,0.0
Battle of the Atlantic,0.0031662269129287598,0.000426271651134691,0.0
1939-05-08,0.0005277044854881266,0.0004867141589167136,0.0
Naval Warfare,0.0005277044854881266,0.0004867141589167136,0.0
Admiral,0.0005277044854881266,0.0004867141589167136,0.0
British Admiralty,0.0005277044854881266,0.0004867141589167136,0.0
Royal Navy,0.0005277044854881266,0.0004867141589167136,0.0
1945-05-08,0.0005277044854881266,0.0004867141589167136,0.0
Political Ideology,0.0015831134564643799,0.000426271651134691,0.0
1900-01-01,0.0005277044854881266,0.0005471566666987362,0.0
University of Political Science,0.0005277044854881266,0.0005471566666987362,0.0
Political Scientist,0.0005277044854881266,0.0005471566666987362,0.0
1630,0.0005277044854881266,0.000426271651134691,0.0
Parent Org,0.0005277044854881266,0.0007889266978268265,0.0
American Revolutionary War,0.0031662269129287598,0.000426271651134691,0.0
Concord,0.0005277044854881266,0.0004867141589167136,0.0
1775-1783,0.0005277044854881266,0.0004867141589167136,0.0
Charleston,0.0005277044854881266,0.0004867141589167136,0.0
Yorktown,0.0005277044854881266,0.0004867141589167136,0.0
Lexington,0.0005277044854881266,0.0004867141589167136,0.0
Savannah,0.0005277044854881266,0.0004867141589167136,0.0
Charlotte,0.0005277044854881266,0.000426271651134691,0.0
University of North Carolina at Charlotte,0.0005277044854881266,0.0007889266978268265,0.0
John Adams,0.0015831134564643799,0.000426271651134691,0.0
2nd President of the United States,0.0005277044854881266,0.0005471566666987362,0.0
"Braintree, Massachusetts",0.0005277044854881266,0.0005471566666987362,0.0
1735-10-30,0.0005277044854881266,0.0005471566666987362,0.0
Rob Pelinka,0.0015831134564643799,0.000426271651134691,0.0
General Manager,0.0005277044854881266,0.0005471566666987362,0.0
1970-04-23,0.0005277044854881266,0.0005471566666987362,0.0
University of Michigan,0.0005277044854881266,0.0005471566666987362,0.0
Environmental Advocate,0.0010554089709762533,0.000426271651134691,0.0
Environmental Activism,0.0005277044854881266,0.0006075991744807587,0.0
Greenpeace,0.0005277044854881266,0.0006075991744807587,0.0
Director of Communication,0.0015831134564643799,0.000426271651134691,0.0
Communication Director,0.0005277044854881266,0.0005471566666987362,0.0
Public Relations Manager,0.0005277044854881266,0.0005471566666987362,0.0
Media Relations Director,0.0005277044854881266,0.0005471566666987362,0.0
Language Trainer,0.0005277044854881266,0.000426271651134691,0.0
English Instructor,0.0005277044854881266,0.0007889266978268265,0.0
A.G. Sulzberger,0.0005277044854881266,0.000426271651134691,0.0
Brown University,0.0005277044854881266,0.0007889266978268265,0.0
Charles L. Webster,0.0005277044854881266,0.000426271651134691,0.0
1840-01-01,0.0005277044854881266,0.0007889266978268265,0.0
Secretary of the Treasury,0.0005277044854881266,0.000426271651134691,0.0
unknown,0.0005277044854881266,0.0007889266978268265,0.0
Lead Designer,0.0015831134564643799,0.000426271651134691,0.0
Lead Designer at XYZ Corp,0.0005277044854881266,0.0005471566666987362,0.0
1990-05-15,0.0005277044854881266,0.0005471566666987362,0.0
Lead Designer at ABC Inc,0.0005277044854881266,0.0005471566666987362,0.0
Martin Luther King Jr.,0.004221635883905013,0.000426271651134691,0.0
Activist,0.0005277044854881266,0.00047160353197120793,0.0
"Atlanta, Georgia",0.0005277044854881266,0.00047160353197120793,0.0
1929-01-15,0.0005277044854881266,0.00047160353197120793,0.0
Minister,0.0005277044854881266,0.00047160353197120793,0.0
Morehouse College,0.0005277044854881266,0.00047160353197120793,0.0
Civil Rights Leader,0.0005277044854881266,0.00047160353197120793,0.0
Southern Christian Leadership Conference,0.0005277044854881266,0.00047160353197120793,0.0
Ebenezer Baptist Church,0.0005277044854881266,0.00047160353197120793,0.0
Business Owner,0.0010554089709762533,0.000426271651134691,0.0
Small Business Owner,0.0005277044854881266,0.0006075991744807587,0.0
Local Business,0.0005277044854881266,0.0006075991744807587,0.0
Jeanie Buss,0.0005277044854881266,0.000426271651134691,0.0
President of the Los Angeles Lakers,0.0005277044854881266,0.0007889266978268265,0.0
1954,0.0021108179419525065,0.000426271651134691,0.0
Global Arts Foundation,0.0005277044854881266,0.0005169354128077249,0.0
Art Institute of Chicago,0.0005277044854881266,0.0005169354128077249,0.0
1954-01-01,0.0005277044854881266,0.0005169354128077249,0.0
Artist,0.0010554089709762533,0.0006075991744807587,0.0
Chairperson of the Board at XYZ Corporation,0.0005277044854881266,0.000426271651134691,0.0
Executive Leader,0.0005277044854881266,0.0007889266978268265,0.0
Kamala Harris,0.002638522427440633,0.000426271651134691,0.0
"Oakland, California",0.0005277044854881266,0.0004988026604731182,0.0
U.S. Senator from California,0.0005277044854881266,0.0004988026604731182,0.0
California Department of Justice,0.0005277044854881266,0.0004988026604731182,0.0
Attorney General of California,0.0005277044854881266,0.0004988026604731182,0.0
Howard University,0.0005277044854881266,0.0004988026604731182,0.0
Francis Collins,0.0021108179419525065,0.000426271651134691,0.0
"Carbondale, Illinois",0.0005277044854881266,0.0005169354128077249,0.0
1950-04-14,0.0005277044854881266,0.0005169354128077249,0.0
University of North Carolina at Chapel Hill,0.0005277044854881266,0.0005169354128077249,0.0
Director of the National Institutes of Health,0.0005277044854881266,0.0005169354128077249,0.0
Nobel Laureate,0.0036939313984168864,0.000426271651134691,0.0
Stockholm,0.0005277044854881266,0.00047807951494785325,0.0
Nobel Prize Winner,0.0005277044854881266,0.00047807951494785325,0.0
1901-12-10,0.0005277044854881266,0.00047807951494785325,0.0
Sweden,0.0005277044854881266,0.00047807951494785325,0.0
The Nobel Foundation,0.0005277044854881266,0.00047807951494785325,0.0
University of Stockholm,0.0005277044854881266,0.00047807951494785325,0.0
1950-04-15,0.0005277044854881266,0.00047807951494785325,0.0
Thomas Jefferson,0.002638522427440633,0.000426271651134691,0.0
Governor of Virginia,0.0005277044854881266,0.0004988026604731182,0.0
Virginia State Government,0.0005277044854881266,0.0004988026604731182,0.0
"Shadwell, Virginia",0.0005277044854881266,0.0004988026604731182,0.0
College of William & Mary,0.0005277044854881266,0.0004988026604731182,0.0
"April 13, 1743",0.0005277044854881266,0.0004988026604731182,0.0
1706,0.0005277044854881266,0.000426271651134691,0.0
1984-04-15,0.0005277044854881266,0.0007889266978268265,0.0
Marketing Specialist,0.0005277044854881266,0.000426271651134691,0.0
University of Marketing Studies,0.0005277044854881266,0.0007889266978268265,0.0
Mark Zuckerberg,0.0005277044854881266,0.000426271651134691,0.0
1984-05-14,0.0005277044854881266,0.0007889266978268265,0.0
Content Creator,0.002638522427440633,0.000426271651134691,0.0
Influencer,0.0005277044854881266,0.0004988026604731182,0.0
Twitch,0.0005277044854881266,0.0004988026604731182,0.0
Content Marketer,0.0005277044854881266,0.0004988026604731182,0.0
Vlogger,0.0005277044854881266,0.0004988026604731182,0.0
Instagram,0.0005277044854881266,0.0004988026604731182,0.0
Henry Ford,0.0015831134564643799,0.000426271651134691,0.0
1863-07-30,0.0005277044854881266,0.0005471566666987362,0.0
"Dearborn, Michigan",0.0005277044854881266,0.0005471566666987362,0.0
"Wayne County, Michigan",0.0005277044854881266,0.0005471566666987362,0.0
Janet Yellen,0.0005277044854881266,0.000426271651134691,0.0
1946-08-13,0.0005277044854881266,0.0007889266978268265,0.0
Jamie Dimon,0.0005277044854881266,0.000426271651134691,0.0
1956-03-13,0.0005277044854881266,0.0007889266978268265,0.0
Richard Ketchum,0.0010554089709762533,0.000426271651134691,0.0
CEO of the American Museum of Natural History,0.0005277044854881266,0.0006075991744807587,0.0
1951-01-01,0.0005277044854881266,0.0006075991744807587,0.0
Woodrow Wilson,0.0010554089709762533,0.000426271651134691,0.0
1856-12-28,0.0005277044854881266,0.0006075991744807587,0.0
"Staunton, Virginia",0.0005277044854881266,0.0006075991744807587,0.0
Innovation Leader,0.0005277044854881266,0.000426271651134691,0.0
Senior Vice President of Innovation,0.0005277044854881266,0.0007889266978268265,0.0
Brian Roberts,0.0005277044854881266,0.000426271651134691,0.0
CEO of Comcast,0.0005277044854881266,0.0007889266978268265,0.0
Surveyor,0.0005277044854881266,0.000426271651134691,0.0
Land Surveyor,0.0005277044854881266,0.0007889266978268265,0.0
Chairperson of the Board,0.002638522427440633,0.000426271651134691,0.0
Chair of the Audit Committee,0.0005277044854881266,0.0004988026604731182,0.0
Non-Profit Organization,0.0005277044854881266,0.0004988026604731182,0.0
Corporate Governance,0.0005277044854881266,0.0004988026604731182,0.0
Lead Director,0.0005277044854881266,0.0004988026604731182,0.0
Executive Board Member,0.0005277044854881266,0.0004988026604731182,0.0
Lynn Martin,0.0015831134564643799,0.000426271651134691,0.0
"Chicago, Illinois",0.0005277044854881266,0.0005471566666987362,0.0
1943-01-08,0.0005277044854881266,0.0005471566666987362,0.0
U.S. Secretary of Labor,0.0005277044854881266,0.0005471566666987362,0.0
Lecturer,0.0015831134564643799,0.000426271651134691,0.0
University Lecturer,0.0005277044854881266,0.0005471566666987362,0.0
Senior Lecturer,0.0005277044854881266,0.0005471566666987362,0.0
Assistant Professor,0.0005277044854881266,0.0005471566666987362,0.0
Mark Hurd,0.0005277044854881266,0.000426271651134691,0.0
1957-01-01,0.0005277044854881266,0.0007889266978268265,0.0
Larry Ellison,0.0010554089709762533,0.000426271651134691,0.0
1944-08-17,0.0005277044854881266,0.0006075991744807587,0.0
CTO,0.0005277044854881266,0.0006075991744807587,0.0
Bill Gates,0.0010554089709762533,0.000426271651134691,0.0
Philanthropist,0.0005277044854881266,0.0006075991744807587,0.0
Bill & Melinda Gates Foundation,0.0005277044854881266,0.0006075991744807587,0.0
Susan Clark,0.0005277044854881266,0.000426271651134691,0.0
Actress,0.0010554089709762533,0.0009702542211728943,0.0
Samuel Osgood,0.0010554089709762533,0.000426271651134691,0.0
1808-09-15,0.0005277044854881266,0.0006075991744807587,0.0
Charles Miller,0.0015831134564643799,0.000426271651134691,0.0
1866-09-15,0.0005277044854881266,0.0005471566666987362,0.0
Football Coach,0.0005277044854881266,0.0005471566666987362,0.0
"Pittsburgh, Pennsylvania",0.0005277044854881266,0.0005471566666987362,0.0
Abraham Flexner,0.0015831134564643799,0.000426271651134691,0.0
Louisville,0.0005277044854881266,0.0005471566666987362,0.0
Johns Hopkins University,0.0005277044854881266,0.0005471566666987362,0.0
1866-01-01,0.0005277044854881266,0.0005471566666987362,0.0
Leonardo DiCaprio,0.0005277044854881266,0.000426271651134691,0.0
"November 11, 1974",0.0005277044854881266,0.0007889266978268265,0.0
