node,degree_centrality,pagerank,betweenness_centrality
Corporate Board,0.00022629554197782303,0.0001754997778146737,0.0
Chairperson,0.00045259108395564606,0.00037424172428020724,0.0
Mediacom Communications Corporation,0.00022629554197782303,0.0001754997778146737,0.0
Bloomington,0.00022629554197782303,0.00032455623766382383,0.0
"December 31, 2020",0.001131477709889115,0.0001754997778146737,0.0
New Year's Day Celebration,0.00022629554197782303,0.0002053110697845037,0.0
New Year's Eve,0.00022629554197782303,0.0002053110697845037,0.0
New Year's Eve Committee,0.00022629554197782303,0.0002053110697845037,0.0
2020 Year in Review,0.00022629554197782303,0.0002053110697845037,0.0
End of the Year,0.00022629554197782303,0.0002053110697845037,0.0
Alaska,0.00045259108395564606,0.0001754997778146737,0.0
Oil and Gas,0.00022629554197782303,0.0002500280077392487,0.0
State,0.00022629554197782303,0.0002500280077392487,0.0
Brazos County,0.0009051821679112921,0.0001754997778146737,0.0
Bryan,0.00022629554197782303,0.00021276389277696123,0.0
Texas Association of Counties,0.00022629554197782303,0.00021276389277696123,0.0
1841,0.00045259108395564606,0.0002376066360851529,0.0
Brazos County Government,0.00022629554197782303,0.00021276389277696123,0.0
Massachusetts,0.00022629554197782303,0.0001754997778146737,0.0
New England,0.00022629554197782303,0.00032455623766382383,0.0
National Association of Emergency Medical Technicians,0.0009051821679112921,0.0001754997778146737,0.0
Emergency Medical Technicians,0.0024892509617560534,0.00021276389277696123,5.122126346261273e-07
Abraham O. Olatunji,0.00022629554197782303,0.00021276389277696123,0.0
Alexandria,0.00045259108395564606,0.00024257518474679124,0.0
Healthcare,0.00045259108395564606,0.0002624493793933446,0.0
Alabama,0.00045259108395564606,0.0001754997778146737,0.0
State of Alabama,0.00045259108395564606,0.0002997134943556321,0.0
1819,0.00045259108395564606,0.0002997134943556321,0.0
Sacramento City Unified School District,0.0009051821679112921,0.0001754997778146737,0.0
1854,0.00022629554197782303,0.00021276389277696123,0.0
California Department of Education,0.00022629554197782303,0.00021276389277696123,0.0
Jill L. McGarry,0.00022629554197782303,0.00021276389277696123,0.0
Superintendent,0.00045259108395564606,0.0002500280077392487,0.0
1950,0.00022629554197782303,0.0001754997778146737,0.0
"January 1, 1950",0.00022629554197782303,0.00032455623766382383,0.0
Harvard Corporation,0.00022629554197782303,0.0001754997778146737,0.0
1650,0.0018103643358225842,0.00032455623766382383,3.585488442382891e-07
Federal Reserve System,0.00022629554197782303,0.0001754997778146737,0.0
1913,0.00022629554197782303,0.00032455623766382383,0.0
Lackawanna County,0.0009051821679112921,0.0001754997778146737,0.0
Scranton,0.00022629554197782303,0.00021276389277696123,0.0
1843,0.00022629554197782303,0.00021276389277696123,0.0
Lackawanna County Government,0.00022629554197782303,0.00021276389277696123,0.0
Pennsylvania,0.00022629554197782303,0.00021276389277696123,0.0
Philadelphia School District,0.0009051821679112921,0.0001754997778146737,0.0
William Hite,0.00022629554197782303,0.00021276389277696123,0.0
1818,0.00022629554197782303,0.00021276389277696123,0.0
School District of Philadelphia,0.00022629554197782303,0.00021276389277696123,0.0
"December 31, 1969",0.0009051821679112921,0.0001754997778146737,0.0
CEO of Tech Company ABC,0.00022629554197782303,0.00021276389277696123,0.0
The Times,0.00022629554197782303,0.00021276389277696123,0.0
Software XYZ,0.00022629554197782303,0.00021276389277696123,0.0
Tech Company ABC,0.00022629554197782303,0.00021276389277696123,0.0
Neighborhood Association,0.0006788866259334691,0.0001754997778146737,0.0
Local Nonprofit,0.00022629554197782303,0.00022518526443105705,0.0
Community Services,0.00022629554197782303,0.00022518526443105705,0.0
Community Development Organization,0.00022629554197782303,0.00022518526443105705,0.0
Las Vegas,0.0013577732518669382,0.0001754997778146737,0.0
Carson City,0.00022629554197782303,0.00020034252112286537,0.0
MGM Resorts International,0.00022629554197782303,0.00020034252112286537,0.0
1905,0.00022629554197782303,0.00020034252112286537,0.0
Wynn Resorts,0.00022629554197782303,0.00020034252112286537,0.0
Las Vegas Raiders,0.00022629554197782303,0.00020034252112286537,0.0
Caesars Entertainment,0.00022629554197782303,0.00020034252112286537,0.0
"Albuquerque Economic Development, Inc.",0.0009051821679112921,0.0001754997778146737,0.0
Albuquerque,0.00045259108395564606,0.0002624493793933446,0.0
Economic Development Director,0.00022629554197782303,0.00021276389277696123,0.0
Tina M. Duran,0.00022629554197782303,0.00021276389277696123,0.0
Economic Development,0.00022629554197782303,0.00021276389277696123,0.0
Palo Alto,0.00022629554197782303,0.0001754997778146737,0.0
1894,0.0006788866259334691,0.00036182035262611136,1.0244252692522546e-07
New Jersey,0.0006788866259334691,0.0001754997778146737,0.0
Trenton,0.00022629554197782303,0.00022518526443105705,0.0
1787,0.00045259108395564606,0.0002997134943556321,0.0
State of New Jersey,0.00022629554197782303,0.00022518526443105705,0.0
1949,0.00022629554197782303,0.0001754997778146737,0.0
"January 1, 1949",0.00022629554197782303,0.00032455623766382383,0.0
Olympia,0.00045259108395564606,0.0001754997778146737,0.0
Washington,0.00045259108395564606,0.0003990844675883989,0.0
1859,0.00045259108395564606,0.0002872921227015363,0.0
Federal Government of the United States,0.00022629554197782303,0.0001754997778146737,0.0
State Governments,0.0024892509617560534,0.00032455623766382383,5.122126346261273e-07
Intercontinental Exchange,0.00045259108395564606,0.0001754997778146737,0.0
Jeffrey Sprecher,0.0009051821679112921,0.00032455623766382383,2.0488505385045092e-07
Financial Services,0.00045259108395564606,0.0002872921227015363,0.0
"Nasdaq, Inc.",0.00045259108395564606,0.0001754997778146737,0.0
1971-02-08,0.00022629554197782303,0.0002500280077392487,0.0
Comcast Corporation,0.00045259108395564606,0.0001754997778146737,0.0
1963,0.0006788866259334691,0.0002500280077392487,1.0244252692522546e-07
1960,0.00022629554197782303,0.0001754997778146737,0.0
1960-01-01,0.00022629554197782303,0.00032455623766382383,0.0
Rockville,0.00045259108395564606,0.0001754997778146737,0.0
Montgomery County,0.00022629554197782303,0.0002500280077392487,0.0
Montgomery County Public Schools,0.00022629554197782303,0.0002500280077392487,0.0
Executive Office of the President,0.00022629554197782303,0.0001754997778146737,0.0
1939,0.00022629554197782303,0.00032455623766382383,0.0
Harvard University Corporation,0.00022629554197782303,0.0001754997778146737,0.0
1636,0.00045259108395564606,0.000473612697512974,0.0
History Town,0.00022629554197782303,0.0001754997778146737,0.0
History Town Museum,0.00022629554197782303,0.00032455623766382383,0.0
Los Angeles,0.00022629554197782303,0.0001754997778146737,0.0
1781,0.00045259108395564606,0.00032455623766382383,5.122126346261273e-08
Bank of America,0.0006788866259334691,0.0001754997778146737,0.0
Amadeo Giannini,0.00022629554197782303,0.00022518526443105705,0.0
1904,0.00045259108395564606,0.00022518526443105705,5.122126346261273e-08
Marshall Plan,0.0006788866259334691,0.0001754997778146737,0.0
Economics,0.00022629554197782303,0.00022518526443105705,0.0
Economic Recovery Program,0.00022629554197782303,0.00022518526443105705,0.0
U.S. Department of State,0.00022629554197782303,0.00022518526443105705,0.0
French Republic,0.00022629554197782303,0.0001967732023219777,0.0
France,0.00045259108395564606,0.00023403731728426525,0.0
Historical Year,0.00022629554197782303,0.0001967732023219777,0.0
French,0.00022629554197782303,0.0001967732023219777,0.0
1792-01-01,0.00022629554197782303,0.0001967732023219777,0.0
French Revolution,0.00045259108395564606,0.0001967732023219777,2.0488505385045092e-07
Franc,0.00022629554197782303,0.0001967732023219777,0.0
1792-09-21,0.00022629554197782303,0.0001967732023219777,0.0
Indian Rupee,0.0006788866259334691,0.00037408353448811256,9.219827423270291e-07
Chinese Yuan,0.00022629554197782303,0.00032439804787172925,0.0
State of Oregon,0.00022629554197782303,0.0001754997778146737,0.0
Statehood,0.00022629554197782303,0.00032455623766382383,0.0
UTC-08:00,0.00022629554197782303,0.0001754997778146737,0.0
Time Zone Coordinator,0.0006788866259334691,0.00032455623766382383,1.0244252692522546e-07
National Institutes of Health,0.00045259108395564606,0.0001754997778146737,0.0
1887,0.00045259108395564606,0.0003990844675883989,0.0
Health Research,0.0006788866259334691,0.0002500280077392487,1.0244252692522546e-07
1876,0.00045259108395564606,0.0001754997778146737,0.0
"July 4, 1876",0.002036659877800407,0.0002500280077392487,4.0977010770090183e-07
Dili,0.0006788866259334691,0.0001754997778146737,0.0
Capital,0.00045259108395564606,0.00027487075104744047,0.0
Timor-Leste Government,0.00022629554197782303,0.00022518526443105705,0.0
UTC+9,0.001131477709889115,0.00022518526443105705,2.0488505385045092e-07
"Amazon.com, Inc.",0.00022629554197782303,0.0001754997778146737,0.0
Andy Jassy,0.00022629554197782303,0.00032455623766382383,0.0
Tech Policy Institute,0.0009051821679112921,0.0001754997778146737,0.0
Policy Research Institute,0.00022629554197782303,0.00021276389277696123,0.0
Michael McGarry,0.00022629554197782303,0.00021276389277696123,0.0
Technology Policy,0.00022629554197782303,0.00021276389277696123,0.0
American Enterprise Institute,0.00022629554197782303,0.00021276389277696123,0.0
"Westmoreland County, Virginia",0.0006788866259334691,0.0001754997778146737,0.0
County,0.00022629554197782303,0.00022518526443105705,0.0
1653,0.00022629554197782303,0.00022518526443105705,0.0
Richmond,0.00045259108395564606,0.00037424172428020724,0.0
Mountain View,0.00022629554197782303,0.0001754997778146737,0.0
1902,0.0006788866259334691,0.00036182035262611136,1.0244252692522546e-07
Columbia University,0.00045259108395564606,0.0001754997778146737,0.0
1754,0.00045259108395564606,0.0002500280077392487,5.122126346261273e-08
King's College,0.00022629554197782303,0.0002500280077392487,0.0
Honolulu,0.001131477709889115,0.0001754997778146737,0.0
Hawaiian Airlines,0.00022629554197782303,0.0002053110697845037,0.0
1778,0.00022629554197782303,0.0002053110697845037,0.0
Hawaii State Government,0.00022629554197782303,0.0002053110697845037,0.0
Hawaii Tourism Authority,0.00022629554197782303,0.0002053110697845037,0.0
Hawaii-Aleutian Standard Time,0.00045259108395564606,0.0002549965564008871,0.0
"University of California, Los Angeles",0.00045259108395564606,0.0001754997778146737,0.0
Genevieve Bell,0.001131477709889115,0.0002500280077392487,2.5610631731306366e-07
Professor,0.00022629554197782303,0.0002500280077392487,0.0
Westmoreland County,0.0006788866259334691,0.0001754997778146737,0.0
1773,0.00022629554197782303,0.00022518526443105705,0.0
Greensburg,0.00022629554197782303,0.00022518526443105705,0.0
County Government,0.00022629554197782303,0.00022518526443105705,0.0
1955-10-28,0.00045259108395564606,0.0001754997778146737,0.0
Historical Figure,0.00045259108395564606,0.0003990844675883989,0.0
October 28,0.00022629554197782303,0.0002500280077392487,0.0
United States Government,0.00022629554197782303,0.0001754997778146737,0.0
1789-03-04,0.00022629554197782303,0.00032455623766382383,0.0
Educational Hub,0.00045259108395564606,0.0001754997778146737,0.0
Director of Education,0.00022629554197782303,0.0002500280077392487,0.0
California State University System,0.00022629554197782303,0.0002500280077392487,0.0
Harrisburg,0.0006788866259334691,0.0001754997778146737,0.0
1785,0.0009051821679112921,0.00037424172428020724,2.0488505385045092e-07
City of Harrisburg,0.00022629554197782303,0.00022518526443105705,0.0
Pennsylvania Department of Transportation,0.00022629554197782303,0.00022518526443105705,0.0
United States Congress,0.00045259108395564606,0.0001754997778146737,0.0
Constitution of the United States,0.00022629554197782303,0.0002500280077392487,0.0
Legislative Body,0.00022629554197782303,0.0002500280077392487,0.0
Currency in 1961,0.0009051821679112921,0.0001754997778146737,0.0
Italian Lira,0.00022629554197782303,0.00021276389277696123,0.0
French Franc,0.001131477709889115,0.00021276389277696123,2.0488505385045092e-07
New Zealand Dollar,0.00045259108395564606,0.0002872921227015363,0.0
Deutsche Mark,0.00022629554197782303,0.00021276389277696123,0.0
Department of Natural Resources,0.00045259108395564606,0.0001754997778146737,0.0
Natural Resources Management,0.00022629554197782303,0.0002500280077392487,0.0
1957,0.0015840687938447613,0.0002500280077392487,3.0732758077567635e-07
United Nations Security Council,0.00045259108395564606,0.0001754997778146737,0.0
Antonio Guterres,0.00022629554197782303,0.0002500280077392487,0.0
International Relations,0.0013577732518669382,0.0002500280077392487,2.5610631731306366e-07
Stanford University,0.00045259108395564606,0.0001754997778146737,0.0
Stanford University Board of Trustees,0.00022629554197782303,0.0002500280077392487,0.0
Alabama State Government,0.0006788866259334691,0.0001754997778146737,0.0
Governor of Alabama,0.00022629554197782303,0.00022518526443105705,0.0
State of California,0.00022629554197782303,0.0001754997778146737,0.0
1850,0.00045259108395564606,0.00036182035262611136,0.0
University of Southern California,0.0006788866259334691,0.0001754997778146737,0.0
George Lucas,0.00022629554197782303,0.00022518526443105705,0.0
Carol Folt,0.00022629554197782303,0.00022518526443105705,0.0
University of Southern California Board of Trustees,0.00022629554197782303,0.00022518526443105705,0.0
American Red Cross,0.0009051821679112921,0.0001754997778146737,0.0
Humanitarian Aid,0.00022629554197782303,0.00021276389277696123,0.0
Gail McGovern,0.00022629554197782303,0.00021276389277696123,0.0
International Federation of Red Cross and Red Crescent Societies,0.00022629554197782303,0.00021276389277696123,0.0
1881,0.00022629554197782303,0.00021276389277696123,0.0
University of Delaware,0.00022629554197782303,0.0001754997778146737,0.0
1743,0.0006788866259334691,0.00032455623766382383,1.0244252692522546e-07
Global Education Network,0.0009051821679112921,0.0001754997778146737,0.0
Various educational institutions,0.00022629554197782303,0.00021276389277696123,0.0
Director of Operations,0.00022629554197782303,0.00021276389277696123,0.0
Global Education Foundation,0.00022629554197782303,0.00021276389277696123,0.0
2022,0.0006788866259334691,0.0002872921227015363,1.0244252692522546e-07
Alabama System of Higher Education,0.00022629554197782303,0.0001754997778146737,0.0
Chancellor,0.0006788866259334691,0.00032455623766382383,1.5366379038783817e-07
History City,0.00022629554197782303,0.0001754997778146737,0.0
History Organization,0.00022629554197782303,0.00032455623766382383,0.0
Wells Fargo,0.0009051821679112921,0.0001754997778146737,0.0
Henry Wells,0.00045259108395564606,0.0002500280077392487,0.0
Investment Banking,0.00045259108395564606,0.0002500280077392487,0.0
